Y X GPSALT LONG LAT MAGIGRF IGRF
475380.92 8213656.69 524.88 -51.230283 -16.157195 324.879 23518.262
475304.59 8213659.99 521.97 -51.230996 -16.157164 310.716 23518.249
475227.97 8213663.59 520.28 -51.231713 -16.157131 298.052 23518.236
475151.05 8213667.19 519.73 -51.232433 -16.157097 286.159 23518.224
475074.43 8213670.79 520.48 -51.233149 -16.157064 272.652 23518.211
474998.11 8213674.08 522.94 -51.233863 -16.157033 250.887 23518.198
474921.78 8213677.07 526.76 -51.234577 -16.157006 223.304 23518.185
474846.06 8213679.44 530.62 -51.235285 -16.156983 199.334 23518.171
474770.92 8213680.89 534.07 -51.235988 -16.15697 181.869 23518.156
474695.79 8213681.42 536.67 -51.236691 -16.156964 175.032 23518.14
474620.95 8213681.03 537.91 -51.237391 -16.156967 174.683 23518.123
474546.12 8213680.33 538.42 -51.238091 -16.156972 176.018 23518.106
474471.58 8213679.01 539.19 -51.238788 -16.156983 180.007 23518.088
474397.04 8213677.69 540.96 -51.239485 -16.156995 188.423 23518.07
474323.4 8213675.46 545.6 -51.240174 -16.157014 201.985 23518.051
474250.94 8213673.53 553.42 -51.240852 -16.157031 214.43 23518.033
474179.08 8213671.91 562.05 -51.241524 -16.157045 223.343 23518.015
474108.1 8213669.67 570.53 -51.242188 -16.157064 228.474 23517.997
474037.72 8213667.75 578.74 -51.242846 -16.157081 228.398 23517.979
473967.94 8213666.13 586.33 -51.243499 -16.157095 223.022 23517.962
473899.04 8213664.82 592.48 -51.244144 -16.157106 214.478 23517.945
473830.74 8213664.43 598.91 -51.244782 -16.157108 205.726 23517.93
473763.03 8213664.96 604.9 -51.245416 -16.157103 198.015 23517.916
