 GPSALT IGRF LAT LONG Line mag_res1 MAGIGRF X Y
259 567.96 23519.908 -16.147106 -51.216577 22760 -201.88674848351422 604.904 8214774.29 476844.97
260 567.8 23519.881 -16.147314 -51.216572 22760 -175.37182992397743 625.7769999999999 8214751.24 476845.59
261 567.63 23519.854 -16.14752 -51.216566 22760 -150.12395575047674 645.4580000000001 8214728.5 476846.21
262 567.57 23519.827 -16.147728 -51.216566 22760 -125.95446313863795 664.048 8214705.46 476846.23
263 567.55 23519.8 -16.147935999999998 -51.216563 22760 -102.69654715965692 681.694 8214682.41 476846.55
264 567.54 23519.772 -16.148145 -51.216563 22760 -80.37305446178596 698.437 8214659.37 476846.58
265 567.54 23519.745 -16.148353 -51.216563 22760 -58.91214106335349 714.316 8214636.32 476846.6
266 567.59 23519.717999999997 -16.148560999999997 -51.216566 22760 -38.241650946032564 729.436 8214613.28 476846.33
267 567.63 23519.69 -16.148770000000003 -51.216572 22760 -18.201742622659594 743.953 8214590.23 476845.76
268 567.67 23519.662999999997 -16.148978 -51.216574 22760 1.4957474946555749 758.1 8214567.19 476845.49
269 567.72 23519.635 -16.149186 -51.21658 22760 20.809655818254214 771.8910000000001 8214544.14 476844.92
270 567.77 23519.607999999997 -16.149395000000002 -51.216584999999995 22760 39.65314335502637 785.2139999999999 8214521.1 476844.35
271 567.82 23519.581000000002 -16.149603 -51.216590999999994 22760 57.92605167839804 797.9639999999999 8214498.05 476843.78
272 567.88 23519.553 -16.149811 -51.216597 22760 75.43596000177115 809.951 8214475.0 476843.21
273 567.94 23519.526 -16.15002 -51.216605 22760 91.9614449580007 820.9860000000001 8214451.96 476842.34
274 568.01 23519.498 -16.150228 -51.216613 22760 107.38135078683672 830.9119999999999 8214428.91 476841.48
275 568.11 23519.471 -16.150433 -51.216621999999994 22760 121.70221214363653 839.815 8214406.17 476840.61
276 568.31 23519.444 -16.150642 -51.21663 22760 135.76069709987325 848.383 8214383.13 476839.74
277 568.5 23519.416 -16.15085 -51.216640999999996 22760 150.31460034817246 857.4730000000001 8214360.08 476838.58
278 568.69 23519.389 -16.151058 -51.216649 22760 165.6860853044018 867.3539999999999 8214337.04 476837.71
279 569.68 23519.361 -16.151264 -51.216666 22760 181.1179390055862 877.457 8214314.3 476835.95
280 570.66 23519.334 -16.151472000000002 -51.21668 22760 196.0488396733441 886.954 8214291.25 476834.49
281 571.65 23519.307 -16.151678 -51.216696999999996 22760 209.51369346054753 895.0889999999999 8214268.51 476832.74
282 572.45 23519.279 -16.151882999999998 -51.216713 22760 221.1845471617321 901.431 8214245.77 476830.98
283 573.15 23519.252 -16.152089 -51.21673 22760 231.03940086269085 905.957 8214223.03 476829.22
284 573.85 23519.225 -16.152295000000002 -51.216747 22760 239.64625456388114 909.235 8214200.29 476827.46
285 574.45 23519.197 -16.1525 -51.216766 22760 247.9481057705359 912.237 8214177.55 476825.41
286 574.84 23519.17 -16.152706 -51.216783 22760 256.92695947172615 915.887 8214154.81 476823.65
287 575.23 23519.142999999996 -16.152908 -51.216799 22760 266.89676878665443 920.6030000000001 8214132.38 476821.89
288 575.62 23519.116 -16.153114000000002 -51.216815999999994 22760 277.77662248783884 926.154 8214109.64 476820.13
289 575.65 23519.088 -16.15332 -51.216834999999996 22760 289.0694736942738 932.1469999999999 8214086.9 476818.08
290 575.68 23519.061 -16.153525 -51.216854999999995 22760 300.6683248149154 938.447 8214064.16 476816.02
291 575.71 23519.034 -16.153731 -51.216871999999995 22760 312.60517860211894 945.054 8214041.42 476814.27
292 575.6 23519.007 -16.153933 -51.216888 22760 324.8089879170543 952.0039999999999 8214018.99 476812.51
293 575.42 23518.98 -16.154139 -51.216905 22760 337.4208416182388 959.2869999999999 8213996.25 476810.75
294 575.25 23518.952 -16.154345000000003 -51.216924 22760 350.2846928248996 966.8510000000001 8213973.51 476808.7
295 575.12 23518.925 -16.154547 -51.216941 22760 363.2479229264286 974.558 8213951.07 476806.94
296 575.09 23518.897999999997 -16.154756 -51.216955 22760 376.3074028075856 982.186 8213928.03 476805.48
297 575.05 23518.871 -16.154957999999997 -51.216969 22760 388.96263548988884 989.555 8213905.59 476804.02
298 575.02 23518.843999999997 -16.155164000000003 -51.216985 22760 401.233068404254 996.4989999999999 8213882.86 476802.26
299 574.96 23518.816000000003 -16.15537 -51.216997 22760 412.92992718051096 1002.808 8213860.12 476801.09
300 574.91 23518.789 -16.155578 -51.217005 22760 424.0378330093472 1008.422 8213837.07 476800.23
301 574.85 23518.762000000002 -16.155781 -51.217016 22760 434.2836473995807 1013.355 8213814.64 476799.06
302 574.6 23518.735 -16.155989 -51.217027 22760 444.06455064787997 1017.672 8213791.59 476797.9
303 574.26 23518.708 -16.156195 -51.217034999999996 22760 453.4074120046795 1021.597 8213768.85 476797.03
304 573.93 23518.68 -16.156403 -51.217040999999995 22760 462.8008995414518 1025.47 8213745.81 476796.46
305 573.5 23518.653 -16.156608 -51.217048999999996 22760 472.252760984039 1029.503 8213723.07 476795.6
306 572.88 23518.626 -16.156817 -51.217055 22760 482.14566930764363 1033.873 8213700.02 476795.03
307 572.27 23518.599 -16.157022 -51.21706 22760 492.2755332447606 1038.555 8213677.28 476794.46
308 571.66 23518.571 -16.157231 -51.217065999999996 22760 502.51402078153285 1043.2730000000001 8213654.24 476793.89
309 570.92 23518.542999999998 -16.157442 -51.217071999999995 22760 512.6065527045612 1047.77 8213630.89 476793.32
310 570.18 23518.516 -16.15765 -51.217074 22760 522.2194636084697 1051.83 8213607.84 476793.05
311 569.45 23518.488999999998 -16.157857999999997 -51.217079999999996 22760 531.3013719318428 1055.389 8213584.79 476792.48
312 568.87 23518.462000000003 -16.158067000000003 -51.217079999999996 22760 539.9058645436876 1058.414 8213561.75 476792.5
313 568.39 23518.433999999997 -16.158278 -51.217083 22760 548.0533990470334 1060.9360000000001 8213538.4 476792.23
314 567.9 23518.407000000003 -16.158486 -51.217083 22760 555.7243124456971 1063.025 8213515.35 476792.25
315 567.68 23518.379 -16.158694 -51.217083 22760 562.9978051435608 1064.718 8213492.31 476792.28
316 568.01 23518.352000000003 -16.158905999999998 -51.217079999999996 22760 569.8477655085667 1065.881 8213468.95 476792.6
317 568.34 23518.325 -16.159114000000002 -51.217074 22760 576.0982632815042 1066.492 8213445.91 476793.22
318 568.67 23518.297000000002 -16.159325 -51.217071999999995 22760 581.7808028601405 1066.49 8213422.56 476793.54
319 569.91 23518.27 -16.159533 -51.217065999999996 22760 586.7907214196716 1065.858 8213399.51 476794.16
320 571.14 23518.243 -16.159739000000002 -51.21706 22760 590.9881747203326 1064.492 8213376.78 476794.77
321 572.38 23518.216 -16.159947 -51.217052 22760 594.1130958604065 1061.945 8213353.73 476795.69
322 574.02 23518.19 -16.160153 -51.217044 22760 595.4899725284309 1057.726 8213330.99 476796.6
323 575.85 23518.162999999997 -16.160358 -51.217034999999996 22760 595.0014284958863 1051.643 8213308.26 476797.52
324 577.69 23518.136000000002 -16.160564 -51.217027 22760 593.0323051639107 1044.078 8213285.52 476798.43
325 579.67 23518.11 -16.160767 -51.217019 22760 589.8631375316977 1035.387 8213263.09 476799.35
326 581.92 23518.084 -16.160969 -51.217009999999995 22760 585.485969813479 1025.489 8213240.66 476800.26
327 584.18 23518.057 -16.161172 -51.217002 22760 579.8508021812661 1014.332 8213218.23 476801.18
328 586.43 23518.031000000003 -16.161375 -51.216994 22760 573.1026344632728 1002.063 8213195.8 476802.09
329 588.88 23518.005 -16.161575 -51.216985 22760 565.2094224450366 988.7230000000001 8213173.68 476803.01
330 591.33 23517.979 -16.161775 -51.216977 22760 556.2072103407812 974.275 8213151.56 476803.92
331 593.77 23517.952999999998 -16.161975 -51.216969 22760 546.0109983223252 958.632 8213129.44 476804.84
332 596.23 23517.927000000003 -16.162172 -51.216963 22760 534.1281600380973 941.4060000000001 8213107.62 476805.45
333 598.69 23517.901 -16.162372 -51.216955 22760 520.4659480198684 922.297 8213085.5 476806.37
334 601.14 23517.876 -16.162569 -51.216949 22760 504.7341097356332 901.222 8213063.68 476806.98
335 603.54 23517.85 -16.162767000000002 -51.216947 22760 487.0168481700624 878.193 8213041.87 476807.3
336 605.82 23517.824 -16.162964000000002 -51.216941 22760 467.34200997185354 853.174 8213020.05 476807.92
337 608.1 23517.799 -16.163158 -51.216938 22760 445.41412480685295 826.007 8212998.54 476808.24
338 610.38 23517.772999999997 -16.163356 -51.216935 22760 421.3378632412748 796.6189999999999 8212976.73 476808.56
339 612.17 23517.748 -16.16355 -51.216933000000004 22760 395.52197807649986 765.564 8212955.22 476808.88
340 613.96 23517.722999999998 -16.163744 -51.21693 22760 369.009092911492 733.812 8212933.71 476809.2
341 615.74 23517.697 -16.163939000000003 -51.216927 22760 342.92620774649146 702.49 8212912.2 476809.52
342 617.3 23517.672000000002 -16.164133 -51.216924 22760 317.99332258148354 672.318 8212890.69 476809.84
343 618.75 23517.647 -16.164325 -51.216922 22760 294.3873930304465 643.548 8212869.49 476810.16
344 620.2 23517.622000000003 -16.164519 -51.216922 22760 272.3225052849031 616.274 8212847.98 476810.18
345 621.52 23517.597 -16.164710999999997 -51.216922 22760 251.904573153329 590.722 8212826.78 476810.2
346 622.59 23517.571 -16.164906 -51.216919 22760 233.09068798854673 566.669 8212805.27 476810.52
347 623.67 23517.546000000002 -16.165097 -51.216916 22760 215.16475843729 543.5790000000001 8212784.07 476810.84
348 624.74 23517.521 -16.165292 -51.216916 22760 197.72587077798528 520.93 8212762.56 476810.87
349 625.23 23517.496 -16.165483 -51.216916 22760 180.09693864618572 498.167 8212741.36 476810.89
350 625.72 23517.471 -16.165675 -51.216916 22760 161.85400651460589 474.79 8212720.16 476810.91
351 626.22 23517.445 -16.165869 -51.216913 22760 142.88512134959802 450.582 8212698.65 476811.23
352 626.34 23517.42 -16.166061 -51.216913 22760 122.91118921802394 425.474 8212677.45 476811.25
353 626.27 23517.395 -16.166256 -51.216916 22760 102.050298977951 399.43300000000005 8212655.94 476810.98
354 626.2 23517.37 -16.166447 -51.216916 22760 80.40236684637694 372.651 8212634.74 476811.0
355 626.05 23517.343999999997 -16.166642 -51.216916 22760 58.105479100826244 345.145 8212613.23 476811.02
356 625.73 23517.319 -16.166836 -51.216922 22760 34.931586280435965 316.82099999999997 8212591.72 476810.45
357 625.4 23517.292999999998 -16.167031 -51.216922 22760 11.071698534879488 287.752 8212570.21 476810.47
358 625.08 23517.267999999996 -16.167225 -51.216924 22760 -13.537191705187752 257.96299999999997 8212548.7 476810.2
359 623.52 23517.242000000002 -16.167422 -51.21693 22760 -38.75746092614813 227.52 8212526.89 476809.63
360 621.96 23517.216 -16.167617 -51.216935 22760 -64.58635374677124 196.541 8212505.38 476809.06
361 620.4 23517.191000000003 -16.167814 -51.216941 22760 -90.82420218113813 165.078 8212483.56 476808.49
362 618.66 23517.165 -16.168011 -51.216947 22760 -117.33005061573058 133.347 8212461.74 476807.92
363 616.83 23517.139 -16.168208 -51.216952 22760 -143.89631983669105 101.55799999999999 8212439.93 476807.35
364 614.99 23517.112999999998 -16.168408 -51.216958 22760 -170.19312388502874 69.961 8212417.8 476806.78
365 613.05 23517.086 -16.168608 -51.216963 22760 -196.12134880598492 38.736 8212395.68 476806.2
366 610.91 23517.06 -16.168808 -51.216969 22760 -221.60557364092202 7.954 8212373.56 476805.63
367 608.76 23517.033 -16.169010999999998 -51.216977 22760 -246.51533579775867 -22.302 8212351.12 476804.77
368 606.62 23517.007 -16.169214 -51.216983 22760 -270.83951624666514 -51.998999999999995 8212328.69 476804.2
369 604.46 23516.98 -16.169417000000003 -51.216991 22760 -294.6496992758961 -81.152 8212306.26 476803.33
370 602.29 23516.952999999998 -16.169619 -51.216997 22760 -317.8938797248026 -109.76899999999999 8212283.83 476802.76
371 600.13 23516.926 -16.169825 -51.217005 22760 -340.509018368003 -137.80200000000002 8212261.09 476801.89
372 598.05 23516.898999999998 -16.170030999999998 -51.217013 22760 -362.31915692518425 -165.03099999999998 8212238.35 476801.03
373 596.01 23516.872000000003 -16.170239000000002 -51.217022 22760 -383.17467196896064 -191.377 8212215.31 476800.16
374 593.98 23516.845 -16.170444 -51.21703 22760 -403.24581061238655 -216.86599999999999 8212192.57 476799.29
375 591.91 23516.817000000003 -16.170653 -51.217038 22760 -422.3409047833117 -241.455 8212169.52 476798.43
376 589.79 23516.79 -16.170861 -51.217046999999994 22760 -440.3219990404887 -264.92900000000003 8212146.47 476797.56
377 587.66 23516.762000000002 -16.171072 -51.217055 22760 -456.7124696982286 -286.885 8212123.12 476796.69
378 585.54 23516.735 -16.171281 -51.217063 22760 -471.18698465598015 -306.851 8212100.08 476795.83
379 583.55 23516.707000000002 -16.171494 -51.217071000000004 22760 -483.40999014087754 -324.717 8212076.41 476794.96
380 581.56 23516.679 -16.171706 -51.217077 22760 -493.5304582178492 -340.43300000000005 8212053.06 476794.39
381 579.57 23516.651 -16.171919 -51.217085 22760 -501.52988440354665 -354.074 8212029.4 476793.53
382 577.6 23516.623 -16.172133 -51.217090999999996 22760 -507.61430809449485 -365.829 8212005.74 476792.96
383 575.64 23516.595 -16.172347 -51.217096000000005 22760 -512.2197317854431 -376.105 8211982.08 476792.39
384 573.69 23516.566000000003 -16.172564 -51.217102000000004 22760 -515.5961110903605 -385.227 8211958.11 476791.82
385 571.75 23516.537999999997 -16.172781 -51.217108 22760 -518.044911181879 -393.41900000000004 8211934.15 476791.25
386 569.84 23516.509 -16.172997 -51.217113 22760 -519.525290486571 -400.645 8211910.18 476790.68
387 567.94 23516.481 -16.173217 -51.217119 22760 -519.6936254054651 -406.634 8211885.9 476790.11
388 566.04 23516.452 -16.173433 -51.217124 22760 -518.4204254109645 -411.105 8211861.94 476789.55
389 563.87 23516.423 -16.173653 -51.21713 22760 -515.6227603296331 -414.12800000000004 8211837.66 476788.98
390 561.7 23516.395 -16.173872 -51.217135 22760 -511.7165160348954 -416.04 8211813.39 476788.41
391 559.53 23516.366 -16.174092 -51.217141 22760 -507.14085095378374 -417.285 8211789.11 476787.84
392 557.19 23516.337000000003 -16.174314000000003 -51.217146 22760 -502.1785622730226 -418.216 8211764.53 476787.27
393 554.76 23516.307999999997 -16.174533 -51.217149 22760 -497.2218946111484 -419.11 8211740.25 476787.0
394 552.32 23516.279 -16.174756 -51.217152 22760 -492.48760334984445 -420.29900000000004 8211715.67 476786.73
395 550.0 23516.25 -16.174978 -51.217155 22760 -488.3583120885346 -422.093 8211691.09 476786.46
396 547.92 23516.221 -16.1752 -51.217158000000005 22760 -484.81202082722336 -424.47 8211666.51 476786.19
397 545.83 23516.192000000003 -16.175422 -51.21716 22760 -481.5517295659194 -427.13300000000004 8211641.93 476785.92
398 543.75 23516.162999999997 -16.175644000000002 -51.21716 22760 -478.0654358100858 -429.599 8211617.35 476785.94
399 541.93 23516.132999999998 -16.175869 -51.21716 22760 -473.78809758220837 -431.35 8211592.46 476785.97
400 540.1 23516.104 -16.176094 -51.21716 22760 -468.4637593543324 -432.05400000000003 8211567.57 476786.0
401 538.28 23516.074 -16.176319 -51.21716 22760 -461.7034212122426 -431.32099999999997 8211542.68 476786.02
402 536.68 23516.045 -16.176544 -51.217158000000005 22760 -453.2540804038224 -428.93 8211517.79 476786.35
403 535.21 23516.015 -16.176772 -51.217155 22760 -442.9936952951664 -424.80199999999996 8211492.59 476786.67
404 533.73 23515.986 -16.176997 -51.217152 22760 -431.13477535936033 -418.99800000000005 8211467.71 476786.99
405 532.31 23515.957000000002 -16.177222 -51.217149 22760 -418.05943455093416 -411.981 8211442.82 476787.32
406 531.03 23515.927000000003 -16.17745 -51.217146 22760 -404.0840494422783 -404.13800000000003 8211417.62 476787.64
407 529.74 23515.897 -16.177678 -51.217141 22760 -389.57408253967304 -395.788 8211392.43 476788.26
408 528.46 23515.868 -16.177903 -51.217138 22760 -374.9477418172733 -387.219 8211367.54 476788.58
409 527.32 23515.839 -16.178131 -51.217133000000004 22760 -360.1703540420555 -378.605 8211342.34 476789.21
410 526.19 23515.808999999997 -16.178358 -51.21713 22760 -345.6773897202186 -370.24199999999996 8211317.15 476789.53
411 525.05 23515.78 -16.178583 -51.217124 22760 -331.72404641704327 -362.376 8211292.26 476790.15
412 523.95 23515.75 -16.178814000000003 -51.217121 22760 -318.3590377089634 -355.216 8211266.76 476790.47
413 522.87 23515.72 -16.179042000000003 -51.217116 22760 -305.9976500197588 -349.017 8211241.56 476791.09
414 521.79 23515.69 -16.179269 -51.21711 22760 -294.7656831173791 -343.945 8211216.37 476791.71
415 520.67 23515.661 -16.179497 -51.217105 22760 -284.71629542818044 -340.05800000000005 8211191.17 476792.33
416 519.47 23515.631 -16.179725 -51.217102000000004 22760 -275.59291023351125 -337.06800000000004 8211165.97 476792.66
417 518.27 23515.602000000003 -16.179953 -51.217096000000005 22760 -266.5849433311258 -334.22 8211140.78 476793.28
418 517.07 23515.572 -16.18018 -51.217090999999996 22760 -256.71855564192697 -330.51599999999996 8211115.58 476793.9
419 516.81 23515.542 -16.180408 -51.217088000000004 22760 -245.19059131987046 -325.118 8211090.39 476794.22
420 516.54 23515.512000000002 -16.180639000000003 -51.217083 22760 -231.55815924463525 -317.723 8211064.88 476794.84
421 516.28 23515.482999999997 -16.180867000000003 -51.217077 22760 -216.3531923422629 -308.678 8211039.69 476795.46
422 516.26 23515.452999999998 -16.181094 -51.217071000000004 22760 -200.04180465305683 -298.529 8211014.49 476796.08
423 516.35 23515.424 -16.181322 -51.217069 22760 -183.23184024498855 -287.85 8210989.3 476796.41
424 516.45 23515.394 -16.18155 -51.217065999999996 22760 -166.25245513633257 -277.003 8210964.1 476796.73
