LINE,X,Y,GPSALT,RAD,MAGLEV,syn_dem,MAG_REGIONAL,mag_res,ellip_pipe_magmod,ellipsoid_magmod
     L22770,477346.600358,8214704.075310,510.110460,129.609068,24453.161013,380.501391,23893.436366,642.446418,592.298181,548.708712
     L22770,477345.340629,8214684.069415,510.221901,128.483021,24467.001749,381.738880,23892.352306,656.678323,601.961751,559.856084
     L22770,477344.094573,8214664.064175,510.390687,127.229184,24481.229993,383.161503,23891.265713,671.300020,611.787498,571.258348
     L22770,477343.002078,8214644.059970,510.556871,126.004671,24495.356044,384.552201,23890.173778,685.821833,621.845316,582.972864
     L22770,477341.590584,8214624.055109,510.725651,124.750878,24509.792011,385.974773,23889.086003,700.655753,631.940918,594.845085
     L22770,477340.498156,8214604.051786,510.953625,123.680350,24524.064536,387.273276,23887.989646,715.328493,642.335180,607.094058
     L22770,477339.383756,8214584.048786,511.281035,122.798438,24538.595442,388.482597,23886.891545,730.261809,652.880194,619.604004
     L22770,477337.972383,8214564.045523,511.609256,121.915609,24553.152080,389.693647,23885.796906,745.223320,663.465751,632.281195
     L22770,477336.880048,8214544.043420,511.929191,121.049780,24567.542027,390.879411,23884.693951,760.020122,674.380326,645.369005
     L22770,477335.669128,8214524.041473,512.264909,120.209474,24582.298181,392.055435,23883.591013,775.185490,685.418068,658.699844
     L22770,477334.376480,8214504.039897,512.630955,119.488083,24597.063194,393.142872,23882.487326,790.362110,696.591536,672.287117
     L22770,477332.965265,8214484.038718,512.992559,118.750913,24612.421569,394.241647,23881.383479,806.134638,707.886588,686.119594
     L22770,477331.822973,8214464.038167,513.363369,118.012778,24628.235166,395.350592,23880.272552,822.364115,719.507800,700.376367
     L22770,477330.461911,8214444.037995,513.712140,117.268178,24644.258722,396.443962,23879.163219,838.806345,731.203757,714.843116
     L22770,477329.050812,8214424.038347,513.977295,116.236938,24661.000484,397.740357,23878.052417,855.969266,743.078364,729.609993
     L22770,477327.937103,8214404.038999,514.242439,115.210543,24678.195553,399.031896,23876.934286,873.586892,755.319891,744.848044
     L22770,477326.547661,8214384.040271,514.493522,114.190172,24695.532012,400.303349,23875.818515,891.349080,767.597221,760.269123
     L22770,477325.136672,8214364.042084,514.758659,113.282025,24713.464862,401.476634,23874.700758,909.710095,780.051256,775.999214
     L22770,477323.757620,8214344.044334,514.923389,110.042502,24731.473642,404.880886,23873.580143,928.149276,792.748568,792.097929
     L22770,477322.534895,8214324.046745,515.075186,106.782354,24748.663849,408.292832,23872.454755,945.771538,805.755014,808.629581
     L22770,477321.222833,8214304.049735,515.229983,103.480369,24764.699905,411.749613,23871.328494,962.242329,818.906640,825.449171
     L22770,477319.833982,8214284.053350,515.389751,100.203533,24777.961158,415.186218,23870.201096,975.941011,832.207893,842.561272
     L22770,477318.423173,8214264.057521,515.367149,97.460816,24788.653551,417.906333,23869.071686,987.073303,845.754428,860.054467
     L22770,477317.012401,8214244.062160,515.282420,94.894334,24797.376391,420.388086,23867.939925,996.238409,859.529916,877.917133
     L22770,477315.623657,8214224.067152,515.192868,92.361926,24805.878089,422.830942,23866.805500,1005.184611,873.536162,896.152216
     L22770,477314.212955,8214204.072715,515.110740,89.795797,24816.419735,425.314943,23865.669044,1016.173250,887.736262,914.725670
     L22770,477312.749899,8214184.078952,514.776961,90.753662,24829.684644,424.023299,23864.530951,1029.887858,902.196433,933.706272
     L22770,477311.157543,8214164.086316,514.261364,94.429857,24846.353076,419.831507,23863.392207,1047.009267,916.829722,953.014998
     L22770,477309.728194,8214144.093359,513.742455,98.039153,24865.227350,415.703302,23862.248874,1066.337837,931.827903,972.829225
     L22770,477308.317634,8214124.100761,513.226007,101.716234,24886.027258,411.509774,23861.102939,1087.594279,947.070177,993.034417
     L22770,477306.927881,8214104.108456,512.499733,103.940000,24907.179189,408.559733,23859.954392,1109.204952,962.647425,1013.729162
     L22770,477305.541513,8214084.116532,511.432378,103.940000,24928.343594,407.492378,23858.803463,1130.830427,978.608692,1034.975118
     L22770,477304.152109,8214064.125017,510.373890,103.940000,24949.329785,406.433890,23857.650231,1152.280066,994.811813,1056.616413
     L22770,477302.763661,8214044.133901,509.306288,103.940000,24970.023360,405.366288,23856.494649,1173.439435,1011.270021,1078.664519
     L22770,477301.246913,8214024.144101,508.259025,103.982502,24990.625468,404.276523,23855.338187,1194.510828,1027.830411,1100.963675
     L22770,477300.009890,8214004.152629,507.466313,104.364978,25010.598769,403.101334,23854.176205,1214.953284,1044.829571,1123.810297
     L22770,477298.304854,8213984.165125,506.651023,104.721531,25030.560067,401.929492,23853.017033,1235.390422,1061.550311,1146.519042
     L22770,477296.924408,8213964.175530,505.849684,105.080151,25050.329417,400.769532,23851.851920,1255.634991,1078.878408,1169.949220
     L22770,477295.543998,8213944.186300,505.018693,105.437957,25069.873911,399.580737,23850.684471,1275.657053,1096.469463,1193.760231
     L22770,477294.484656,8213924.194618,504.640651,105.863365,25088.594556,398.777285,23849.511485,1294.854298,1114.478261,1218.013143
     L22770,477293.101234,8213904.206035,504.262317,106.294123,25106.861017,397.968194,23848.339483,1313.602963,1132.314893,1242.171267
     L22770,477292.022182,8213884.214975,503.901486,106.715825,25124.019479,397.185661,23847.162280,1331.242659,1150.791129,1267.027080
     L22770,477290.654986,8213864.226817,503.515499,107.145725,25140.998551,396.369773,23845.985538,1348.708366,1169.128850,1291.792902
     L22770,477289.596213,8213844.236009,503.461916,107.995287,25157.774193,395.466630,23844.803743,1365.969437,1187.942613,1316.978342
     L22770,477288.491992,8213824.245813,503.564759,109.060803,25175.096739,394.503956,23843.620181,1383.780111,1206.828623,1342.182275
     L22770,477287.519163,8213804.254514,503.657756,110.121589,25193.234500,393.536167,23842.433353,1402.406599,1226.154973,1367.790723
     L22770,477286.352205,8213784.265319,503.762155,111.199595,25212.366516,392.562559,23841.245967,1422.031856,1245.397111,1393.239209
     L22770,477285.586197,8213764.272169,504.083185,112.628552,25231.946723,391.454633,23840.053278,1442.102451,1265.367623,1419.248712
     L22770,477284.618880,8213744.281206,504.780276,114.687860,25252.017362,390.092416,23838.860092,1462.668078,1284.948315,1444.574991
     L22770,477283.945909,8213724.287221,505.487648,116.755882,25272.529506,388.731766,23837.662701,1483.673424,1305.249762,1470.410424
     L22770,477283.270446,8213704.293314,506.195316,118.827592,25293.209096,387.367724,23836.463389,1504.848188,1325.731935,1496.212899
     L22770,477282.333942,8213684.302300,506.930750,120.846177,25313.497995,386.084573,23835.263855,1525.637806,1345.902446,1521.394657
     L22770,477282.091993,8213664.303752,508.400005,122.472586,25333.153167,385.927419,23834.057863,1545.786004,1366.990005,1546.765206
     L22770,477281.836953,8213644.305346,509.872191,124.133487,25351.929273,385.738705,23832.850252,1565.057021,1388.211763,1571.850259
     L22770,477281.175850,8213624.311407,511.314087,125.761388,25369.048234,385.552699,23831.643267,1582.678542,1408.781443,1595.800739
     L22770,477280.780357,8213604.314560,512.754651,127.388109,25384.449215,385.366542,23830.432902,1598.580051,1429.973026,1619.880064
     L22770,477280.687516,8213584.314361,514.855150,129.278033,25398.297655,385.577117,23829.219187,1612.926201,1451.362564,1643.023717
     L22770,477280.708206,8213564.312916,517.100119,131.215916,25410.166667,385.884202,23828.003301,1625.292780,1472.868435,1665.517778
     L22770,477280.728896,8213544.311484,519.350778,133.159935,25420.212318,386.190843,23826.785864,1635.837549,1494.410089,1687.241908
     L22770,477280.749587,8213524.310064,521.602522,135.104995,25428.573019,386.497526,23825.566876,1644.698920,1515.959606,1708.102343
     L22770,477280.844179,8213504.307856,524.368888,137.177586,25435.583740,387.191302,23824.346036,1652.210659,1537.000208,1727.139624
     L22770,477281.315780,8213484.301624,527.570426,139.385978,25441.425907,388.184447,23823.122254,1658.549107,1558.291207,1745.039491
     L22770,477282.025919,8213464.292989,530.718825,141.549789,25446.124932,389.169036,23821.896328,1663.741703,1580.101821,1762.341712
     L22770,477282.292954,8213444.289106,533.921351,143.758682,25450.131350,390.162670,23820.670670,1668.250450,1600.412750,1776.978231
     L22770,477282.921412,8213424.281586,537.027214,146.025851,25453.724690,391.001363,23819.442521,1672.341256,1621.535812,1791.206417
     L22770,477283.672009,8213404.272979,540.029183,148.411654,25457.384656,391.617529,23818.212824,1676.497757,1642.822308,1804.354271
     L22770,477284.107588,8213384.267668,542.985985,150.768761,25461.334501,392.217224,23816.982743,1680.950935,1662.846279,1815.015712
     L22770,477284.857088,8213364.259399,545.995150,153.156830,25466.084228,392.838320,23815.750661,1686.199616,1683.172932,1824.489720
     L22770,477285.604483,8213344.251331,548.869648,155.066358,25471.905415,393.803290,23814.517430,1692.520955,1703.142549,1832.305093
     L22770,477286.354335,8213324.243428,551.434141,155.804316,25479.018896,395.629825,23813.283043,1700.135701,1723.063148,1838.867922
     L22770,477287.107871,8213304.235676,554.016732,156.560614,25487.394108,397.456118,23812.047498,1709.013268,1742.187933,1843.190207
     L22770,477287.860460,8213284.228110,556.593714,157.313087,25496.794788,399.280627,23810.810805,1718.917477,1760.411941,1845.199671
     L22770,477288.613882,8213264.220722,559.065805,157.855415,25506.742735,401.210390,23809.572961,1729.370093,1777.834426,1845.080579
     L22770,477289.368442,8213244.213494,561.186552,157.707524,25517.007497,403.479029,23808.333965,1740.140659,1794.971444,1843.497920
     L22770,477290.428353,8213224.203922,563.340666,157.547163,25527.984738,405.793503,23807.093739,1751.618748,1811.810160,1840.057507
     L22770,477291.181498,8213204.197114,565.461254,157.399215,25539.386152,408.062039,23805.852527,1763.528226,1826.184889,1833.133704
     L22770,477292.242782,8213184.188067,567.520720,156.663772,25551.487081,410.856948,23804.610249,1776.132047,1840.183253,1824.451937
     L22770,477293.304731,8213164.179309,569.185357,153.682993,25564.019442,415.502364,23803.366986,1789.168281,1853.581228,1814.160707
     L22770,477294.238190,8213144.171795,570.882243,150.666893,25577.023717,420.215350,23802.122635,1802.680130,1864.401942,1800.436534
     L22770,477295.438490,8213124.162620,572.557033,147.686293,25589.914469,424.870740,23800.877518,1816.073830,1874.060370,1784.477190
     L22770,477296.207050,8213104.156763,574.039607,144.118497,25602.708460,429.921110,23799.630908,1829.381008,1880.267113,1764.866123
     L22770,477297.275660,8213084.149071,574.734113,138.261082,25614.880756,436.473032,23798.383642,1842.061086,1887.938134,1745.612375
     L22770,477298.050531,8213064.143558,575.461501,132.446588,25625.824126,443.014913,23797.134840,1853.519722,1891.593652,1722.267731
     L22770,477299.124215,8213044.136331,576.198193,126.635372,25633.711057,449.562822,23795.885543,1861.916382,1893.334306,1696.453572
     L22770,477300.142267,8213024.129718,576.701806,120.393205,25636.241882,456.308601,23794.635131,1864.959184,1892.538541,1668.015776
     L22770,477301.035413,8213004.124096,576.654125,112.905448,25631.252066,463.748677,23793.383374,1860.485220,1890.196202,1637.848587
     L22770,477302.042044,8212984.118028,576.613436,105.478592,25617.319870,471.134844,23792.130877,1847.067333,1884.594920,1604.619193
     L22770,477303.118085,8212964.111840,576.564828,98.025040,25594.557592,478.539788,23790.877590,1824.818765,1875.328073,1568.246054
     L22770,477304.190465,8212944.105936,576.320336,93.704714,25565.852812,482.615623,23789.623310,1796.628769,1862.758988,1529.180072
     L22770,477305.259345,8212924.100318,575.724623,94.944256,25535.282872,480.780367,23788.368037,1766.574687,1847.482861,1487.930844
     L22770,477306.323133,8212904.094991,575.128738,96.182496,25505.972627,478.946243,23787.111761,1737.781415,1827.518233,1443.340406
     L22770,477307.100669,8212884.091206,574.522780,97.417797,25479.407093,477.104983,23785.853269,1711.740846,1801.287762,1394.892632
     L22770,477308.173360,8212864.086285,573.761169,99.587725,25455.084111,474.173444,23784.594986,1687.936680,1772.595337,1344.357359
     L22770,477308.949027,8212844.082838,572.778196,103.070868,25431.520508,469.707327,23783.334286,1664.900299,1738.435612,1290.745681
     L22770,477309.724688,8212824.079535,571.797624,106.563987,25407.114217,465.233638,23782.072445,1641.022377,1698.885717,1234.079169
     L22770,477310.488918,8212804.076417,570.826940,109.994379,25380.855478,460.832560,23780.809403,1615.293442,1653.762114,1174.433111
     L22770,477311.290848,8212784.073288,569.686064,112.865476,25349.644592,456.820588,23779.545427,1584.612542,1604.142366,1112.504943
     L22770,477312.028783,8212764.070529,568.374048,115.008689,25312.609040,453.365358,23778.279945,1548.109771,1549.733788,1048.211124
     L22770,477312.845484,8212744.067632,567.051368,117.176184,25267.401810,449.875183,23777.013791,1503.434418,1490.089644,981.485496
     L22770,477313.568624,8212724.065172,565.740011,119.318194,25214.626702,446.421817,23775.745913,1451.194795,1424.786445,912.191634
     L22770,477314.332824,8212704.062705,564.277508,120.288886,25153.097271,443.988623,23774.477143,1390.200921,1355.179288,841.051701
     L22770,477315.091122,8212684.060379,562.669962,120.056493,25084.209597,442.613469,23773.207184,1321.850116,1281.310770,768.113202
     L22770,477315.561126,8212664.058974,561.018125,119.828786,25005.576964,441.189339,23771.933982,1243.763389,1202.429759,693.058004
     L22770,477316.316971,8212644.056855,559.410145,119.596327,24922.283073,439.813818,23770.661626,1161.008819,1119.520085,616.538339
     L22770,477316.730906,8212624.055720,557.759959,119.480000,24832.303507,438.279959,23769.385452,1071.579261,1032.280828,538.347841
     L22770,477317.241091,8212604.054389,556.116861,119.480000,24739.062963,436.636861,23768.108718,978.887355,941.591963,459.032370
     L22770,477317.668088,8212584.053304,554.452965,119.480000,24640.365039,434.972965,23766.830005,880.741718,847.667229,378.732159
     L22770,477317.961593,8212564.052567,552.803309,119.480000,24539.688836,433.323309,23765.548812,780.622963,750.684462,297.653578
     L22770,477318.288891,8212544.051776,551.158890,119.888170,24436.890307,431.270720,23764.266517,678.382306,651.200053,216.144889
     L22770,477318.603889,8212524.051037,549.529848,120.773639,24333.525715,428.756209,23762.982726,575.577330,549.402480,134.424792
