ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
280.88 1167.64 22769.417 -231.6125267713073 -230.6416357280821 -27.832033000000006 -49.077572 12290 -276.589 6919921.0 689330.0
300.23 1175.4 22769.404 -255.49728683324432 -254.43723140479537 -27.830981 -49.077631 12290 -300.428 6920037.0 689326.0
288.55 1183.4 22769.393 -275.28356667555664 -274.13288400768266 -27.829928 -49.07765 12290 -320.165 6920154.0 689326.0
273.42 1191.67 22769.384 -292.8461704567255 -291.604344352618 -27.828878000000003 -49.077642 12290 -337.676 6920271.0 689329.0
273.83 1199.66 22769.374 -309.81935304266085 -308.4871580941099 -27.827828000000004 -49.077633 12290 -354.598 6920387.0 689332.0
311.17 1208.7 22769.365 -330.37176098231066 -328.9493692549192 -27.826778000000004 -49.077631 12290 -375.1 6920503.0 689334.0
352.02 1219.2 22769.355 -344.918394275675 -343.4059778350455 -27.825733000000003 -49.077633 12290 -389.597 6920619.0 689335.0
360.52 1230.3 22769.344 -335.88860637380606 -334.28693981172864 -27.824689000000006 -49.077647 12290 -380.518 6920734.0 689336.0
358.74 1242.42 22769.334 -313.2846903745994 -311.5933432304898 -27.82365 -49.077672 12290 -357.866 6920850.0 689335.0
379.13 1252.52 22769.322 -293.61835318015943 -291.83810004580755 -27.822614 -49.077703 12290 -338.152 6920965.0 689334.0
389.26 1261.85 22769.313 -268.17714408305693 -266.30841541904715 -27.821581 -49.077708 12290 -312.6620000000001 6921079.0 689335.0
415.87 1272.61 22769.303 -239.91570963223995 -237.95833337296932 -27.820553000000004 -49.077708 12290 -284.351 6921193.0 689337.0
395.81 1286.67 22769.294 -190.3668539861895 -188.3216047234481 -27.819533000000003 -49.077708 12290 -234.753 6921306.0 689339.0
379.55 1300.77 22769.284 -142.92680249862002 -140.79462688980067 -27.818522 -49.077711 12290 -187.265 6921418.0 689340.0
401.06 1311.52 22769.274 -99.44975101105071 -97.23064905615334 -27.817514000000006 -49.077725 12290 -143.74 6921530.0 689341.0
422.53 1320.3 22769.264 -51.16850368196239 -48.86342203837978 -27.816508 -49.077742 12290 -95.412 6921641.0 689341.0
421.9 1330.21 22769.254 -0.7578351576407414 1.6324515828372554 -27.815517 -49.077758 12290 -44.955 6921751.0 689341.0
398.75 1340.44 22769.245 44.892058720395525 47.36772262337162 -27.814522 -49.077767 12290 0.742 6921861.0 689342.0
379.07 1351.04 22769.234 88.7148553420548 91.27615480251043 -27.813522 -49.0778 12290 44.61 6921972.0 689340.0
368.31 1361.13 22769.223 129.55865196371406 132.20558698164928 -27.812519 -49.077842 12290 85.499 6922083.0 689338.0
382.88 1374.73 22769.209 171.67054717051525 174.40242948351874 -27.811517 -49.077917 12290 127.653 6922194.0 689332.0
396.19 1391.18 22769.196 206.53621702360192 209.35287456607082 -27.810519 -49.078003 12290 162.56 6922305.0 689325.0
393.43 1407.97 22769.183 228.05333758411763 230.95511448725762 -27.809519 -49.078072 12290 184.12 6922416.0 689320.0
394.71 1420.99 22769.171 241.46948765682893 244.4575026436356 -27.808511 -49.078122 12290 197.581 6922528.0 689317.0
371.07 1430.24 22769.161 245.29808843696918 248.3726856386483 -27.807497 -49.07815 12290 201.456 6922640.0 689316.0
341.79 1437.79 22769.151 240.5762975340717 243.73937026540875 -27.806475 -49.078156 12290 196.783 6922754.0 689317.0
328.24 1443.91 22769.142000000003 235.3709573386033 238.62284973080392 -27.805444 -49.078147 12290 191.628 6922868.0 689320.0
319.43 1450.08 22769.133 229.42739178942026 232.76793177688168 -27.804414 -49.078139 12290 185.734 6922982.0 689322.0
294.73 1453.98 22769.124 218.82840504500385 222.258367219516 -27.803375 -49.078139 12290 175.185 6923097.0 689324.0
262.12 1457.17 22769.115 206.84641830058732 210.36580266215032 -27.802339 -49.078139 12290 163.253 6923212.0 689326.0
222.7 1460.09 22769.105 195.78620620245647 199.39484068546727 -27.801297 -49.078144 12290 152.24200000000005 6923327.0 689327.0
183.58 1461.28 22769.095 186.28934755537742 189.98783468602338 -27.800258000000003 -49.078164 12290 142.79399999999995 6923443.0 689327.0
151.42 1459.84 22769.084 177.68568474981754 181.4730778707056 -27.799219 -49.078192 12290 134.238 6923558.0 689326.0
149.28 1457.89 22769.073 172.13124729797198 176.00771847470523 -27.798175 -49.078219 12290 128.732 6923673.0 689326.0
175.49 1454.01 22769.062 168.17551674823062 172.14227103318316 -27.797125 -49.07825 12290 124.824 6923790.0 689324.0
210.27 1447.4 22769.052000000003 164.02423690591831 168.08161843029586 -27.796069 -49.078272 12290 120.722 6923907.0 689324.0
233.31 1439.17 22769.042 158.47676122208705 162.62571664328232 -27.795006 -49.078275 12290 115.225 6924025.0 689325.0
243.63 1429.83 22769.033 151.10254040416598 155.3443605107774 -27.793933000000006 -49.078258 12290 107.904 6924144.0 689329.0
228.62 1420.22 22769.025 142.50989839101138 146.84535777482895 -27.79285 -49.078233 12290 99.365 6924264.0 689333.0
205.75 1411.06 22769.017000000003 134.38448173157124 138.81375245819794 -27.791758 -49.078206 12290 91.294 6924384.0 689338.0
191.84 1403.15 22769.009 127.03222268166435 131.55685393467994 -27.790656 -49.078172 12290 83.99700000000001 6924506.0 689343.0
182.57 1394.37 22769.0 120.425542436524 125.0463088077184 -27.789547 -49.078147 12290 77.446 6924629.0 689348.0
198.3 1384.42 22768.992 114.88621564243564 119.60371965799608 -27.788431 -49.078125 12290 71.962 6924753.0 689352.0
221.57 1375.57 22768.982000000004 109.3950169456848 114.20968906619557 -27.787306 -49.078122 12290 66.525 6924878.0 689354.0
240.56 1367.94 22768.971 103.97314218779042 108.884466216443 -27.786178000000003 -49.078153 12290 61.155 6925003.0 689353.0
263.37 1361.4 22768.958 98.52939552723352 103.53780192461224 -27.785042 -49.078197 12290 55.762 6925129.0 689350.0
274.79 1353.07 22768.945 93.10242351296223 98.2077402134642 -27.783903 -49.078258 12290 50.385 6925255.0 689346.0
282.99 1344.81 22768.931 88.69822614497629 93.90028108299872 -27.782761 -49.078331 12290 46.03 6925381.0 689341.0
299.93 1338.48 22768.917 83.88218638652356 89.18252874564634 -27.781614 -49.078406 12290 41.264 6925509.0 689336.0
299.4 1332.67 22768.903 80.84256782330421 86.24042301173742 -27.780464 -49.078475 12290 38.274 6925636.0 689331.0
298.21 1327.68 22768.891 76.4889787722805 81.98546551301973 -27.779308 -49.078522 12290 33.972 6925764.0 689328.0
296.66 1323.08 22768.879 73.00006578240038 78.59570027225408 -27.778156 -49.07855 12290 30.537 6925892.0 689328.0
156.39 803.54 22770.052000000003 -47.621981970172826 -49.56427753624728 -27.866894 -49.071883 12300 -93.842 6916049.0 689830.0
146.72 799.57 22770.039 -49.226593142366816 -51.07456057566942 -27.865789000000003 -49.071914 12300 -95.396 6916171.0 689829.0
179.88 796.46 22770.028 -51.37697896084645 -53.130446195774155 -27.864689 -49.071933 12300 -97.495 6916293.0 689829.0
195.67 794.32 22770.016 -54.14936477932595 -55.80833181587897 -27.863592 -49.071953 12300 -100.216 6916415.0 689829.0
195.99 794.4 22770.004 -56.80397595151996 -58.36861485530104 -27.862489 -49.071983 12300 -102.82 6916537.0 689828.0
201.7 797.62 22769.991 -59.435008318947446 -60.90454449816666 -27.861383 -49.072014 12300 -105.4 6916660.0 689827.0
211.45 806.35 22769.98 -62.40939413742704 -63.7844301182714 -27.860283000000006 -49.07203300000001 12300 -108.323 6916782.0 689827.0
219.94 819.91 22769.969 -65.12348685801061 -66.40522769285451 -27.859194 -49.072028 12300 -110.985 6916902.0 689829.0
218.8 837.38 22769.961 -67.5900611269838 -68.7795398025986 -27.858131 -49.071994 12300 -113.398 6917020.0 689834.0
221.93 855.95 22769.953 -71.5065676517757 -72.60516128613841 -27.857083000000006 -49.071956 12300 -117.261 6917136.0 689840.0
209.53 873.49 22769.944 -73.68210368876302 -74.69093100486937 -27.85605 -49.071931 12300 -119.385 6917251.0 689844.0
188.17 888.48 22769.935 -76.25402268899809 -77.17480493603078 -27.855028000000004 -49.071917 12300 -121.907 6917364.0 689847.0
177.39 902.15 22769.925 -78.5429712014287 -79.37682710238339 -27.854017 -49.071928 12300 -124.148 6917476.0 689848.0
158.91 914.75 22769.914 -81.2257238723404 -81.97360008460983 -27.853011 -49.071953 12300 -126.784 6917587.0 689848.0
153.91 924.98 22769.902 -84.28715260439569 -84.94956532478841 -27.852014 -49.071994 12300 -129.80100000000002 6917698.0 689845.0
157.56 934.56 22769.89 -87.80480669016546 -88.3819279842842 -27.851017 -49.07205 12300 -133.275 6917809.0 689841.0
173.66 944.7 22769.877 -91.45903958070177 -91.95164404033657 -27.850025 -49.072111 12300 -136.886 6917919.0 689837.0
167.38 955.1 22769.864 -94.75627247123808 -95.16436009638895 -27.849031 -49.072175 12300 -140.14 6918029.0 689833.0
152.12 965.41 22769.852000000006 -97.34328000805999 -97.66667873312404 -27.848042 -49.072217 12300 -142.683 6918139.0 689830.0
150.87 977.57 22769.842 -99.77196493479029 -100.01076108914614 -27.847053 -49.072228 12300 -145.065 6918248.0 689831.0
158.83 989.8 22769.834 -102.95219915409149 -103.10604860653362 -27.846069 -49.072214 12300 -148.197 6918357.0 689834.0
187.99 1001.46 22769.826 -106.51420801967835 -106.5829387046037 -27.845086 -49.072192 12300 -151.71 6918466.0 689838.0
204.29 1013.82 22769.817000000006 -110.28424639746059 -110.26897703786508 -27.844111 -49.072186 12300 -155.433 6918574.0 689840.0
199.53 1025.74 22769.807 -114.09328477524299 -113.99401537112637 -27.843136 -49.072186 12300 -159.195 6918682.0 689842.0
189.8 1037.61 22769.798 -117.85277386045445 -117.6698485430224 -27.842164 -49.072197 12300 -162.909 6918790.0 689842.0
182.79 1050.02 22769.787 -121.63184175043232 -121.36603511147493 -27.841194 -49.072217 12300 -166.643 6918897.0 689842.0
189.36 1062.08 22769.777 -125.76913499412485 -125.4206190992448 -27.840231 -49.072247 12300 -170.736 6919004.0 689841.0
196.41 1074.0 22769.766 -130.43765359153184 -130.00660050633206 -27.839269 -49.072283 12300 -175.361 6919111.0 689839.0
201.02 1085.71 22769.754 -135.76320170113448 -135.25073014861056 -27.838311 -49.072336 12300 -180.645 6919217.0 689835.0
209.07 1096.59 22769.742 -141.8177498107371 -141.22385979088898 -27.837353000000004 -49.072397 12300 -186.658 6919323.0 689831.0
228.67 1106.5 22769.729 -148.2545232740541 -147.57938685248482 -27.836397 -49.072464 12300 -193.054 6919429.0 689826.0
257.1 1114.85 22769.716 -156.9207179326047 -156.16356051752402 -27.835439 -49.072533 12300 -201.679 6919536.0 689821.0
296.78 1122.57 22769.704 -166.36626604220723 -165.5276901598025 -27.834475 -49.072592 12300 -211.083 6919642.0 689817.0
312.3 1129.55 22769.693 -174.3597846396143 -173.4386715668897 -27.833508 -49.072631 12300 -219.033 6919749.0 689815.0
291.81 1136.58 22769.685 -183.18124421263005 -182.17535650359451 -27.832533 -49.072622 12300 -227.807 6919858.0 689817.0
276.77 1143.84 22769.678 -192.1723811755544 -191.08180515958648 -27.831553000000003 -49.072581 12300 -236.748 6919966.0 689823.0
263.97 1150.83 22769.67 -201.58516468742656 -200.4092978383392 -27.830567 -49.072542 12300 -246.111 6920075.0 689828.0
252.64 1158.23 22769.663 -210.04636939453223 -208.78443712053556 -27.829581 -49.072517 12300 -254.522 6920185.0 689833.0
242.91 1166.18 22769.654 -217.8276036138336 -216.48072463792286 -27.828594 -49.072506 12300 -262.255 6920294.0 689836.0
236.92 1173.61 22769.645 -223.7852885405638 -222.35380699394506 -27.827606 -49.072506 12300 -268.166 6920403.0 689837.0
241.43 1181.94 22769.635 -228.34439466252758 -226.8275359534107 -27.826619 -49.072514 12300 -272.678 6920513.0 689838.0
264.58 1191.01 22769.625 -231.3410795892579 -229.73961830943284 -27.825631 -49.07252800000001 12300 -275.628 6920622.0 689839.0
288.2 1200.25 22769.615 -228.86263641865074 -227.1761421075332 -27.824639 -49.072547 12300 -273.10400000000004 6920732.0 689838.0
281.26 1208.34 22769.605 -219.5166144432769 -217.74431250907705 -27.823644 -49.072572 12300 -263.712 6920843.0 689837.0
262.14 1217.31 22769.594 -206.0601712726697 -204.2028363071774 -27.82265 -49.072608 12300 -250.21 6920953.0 689836.0
244.23 1227.25 22769.582 -191.05217880949158 -189.1101549439124 -27.821658000000006 -49.072656 12300 -235.158 6921063.0 689833.0
246.61 1238.87 22769.569 -175.001215858509 -172.97562181583862 -27.820672 -49.072719 12300 -219.065 6921172.0 689828.0
279.08 1251.01 22769.557 -160.70802755381197 -158.59869126844757 -27.819689 -49.072783 12300 -204.729 6921281.0 689824.0
287.81 1263.71 22769.545 -141.21083924911483 -139.01776072105642 -27.818706 -49.072833 12300 -185.189 6921390.0 689820.0
296.35 1275.48 22769.535 -120.37497488327409 -118.09763791571324 -27.817725 -49.072864 12300 -164.308 6921499.0 689819.0
297.65 1285.62 22769.526 -97.93243445628995 -95.57032285241806 -27.816742 -49.072864 12300 -141.81799999999996 6921608.0 689821.0
280.47 1295.8 22769.518 -74.22702212664322 -71.78056634704474 -27.815761 -49.072839 12300 -118.064 6921716.0 689825.0
257.72 1306.53 22769.511 -49.887030992230045 -47.3554564451148 -27.814783 -49.072811 12300 -93.675 6921825.0 689829.0
244.18 1317.52 22769.503 -26.1433933088688 -23.527302520424108 -27.813803000000004 -49.072786 12300 -69.882 6921933.0 689834.0
228.56 1326.94 22769.495 -2.769627528170133 -0.06859003781156757 -27.812819 -49.072772 12300 -46.46 6922042.0 689837.0
212.44 1335.89 22769.486 19.946687545099604 22.73232760616627 -27.811836 -49.072772 12300 -23.697 6922151.0 689838.0
201.56 1345.62 22769.476 41.76677726465469 44.63684783082675 -27.81085 -49.072794 12300 -1.831 6922260.0 689838.0
188.82 1354.98 22769.464 61.40576972783289 64.36052919409173 -27.809864 -49.072842 12300 17.852 6922370.0 689835.0
182.92 1364.08 22769.453 78.6627621910111 81.70221055735671 -27.808872 -49.072886 12300 35.153 6922480.0 689832.0
175.52 1373.21 22769.442000000006 91.6719800079038 94.79628933993904 -27.807881 -49.072925 12300 48.207 6922590.0 689830.0
163.77 1383.97 22769.431 100.75284437374441 103.96141214528215 -27.806892 -49.072956 12300 57.333 6922699.0 689829.0
155.24 1394.44 22769.421 107.90828754435162 111.20188834718184 -27.805906 -49.072981 12300 64.53399999999999 6922809.0 689828.0
149.94 1402.83 22769.411 113.41337726390684 116.79140857184234 -27.804917 -49.072997 12300 70.085 6922918.0 689828.0
149.4 1409.08 22769.402 117.43749649565753 120.90107703169407 -27.803925 -49.073 12300 74.157 6923028.0 689830.0
139.8 1415.39 22769.395 118.5096452396039 122.059893726737 -27.802928 -49.072978000000006 12300 75.279 6923139.0 689834.0
137.71 1423.57 22769.387 119.5769898250692 123.21295960590606 -27.801933 -49.072958 12300 76.395 6923249.0 689837.0
133.7 1433.94 22769.378 119.64588370310551 123.36723064644043 -27.800942 -49.072964 12300 76.51100000000002 6923359.0 689838.0
145.73 1445.22 22769.368 120.29297342266058 124.09875087110092 -27.799956 -49.072986 12300 77.204 6923468.0 689838.0
158.8 1454.2 22769.357000000004 120.32119123955331 124.21182965368324 -27.798964 -49.073022 12300 77.277 6923578.0 689836.0
183.77 1457.8 22769.346 120.21721321492709 124.19365925213938 -27.797961 -49.07305 12300 77.219 6923689.0 689835.0
203.85 1454.51 22769.336 119.579196958315 123.64394645958248 -27.796939 -49.073067 12300 76.62899999999998 6923803.0 689835.0
216.23 1445.05 22769.326 117.88118070170306 122.03423366702559 -27.795903000000006 -49.073086 12300 74.979 6923917.0 689835.0
228.05 1430.23 22769.316000000006 116.02332205462416 120.26622766758172 -27.794858 -49.073103 12300 73.17 6924033.0 689835.0
243.32 1413.55 22769.305 114.60962101707838 118.94392846125088 -27.793794 -49.073122 12300 71.806 6924151.0 689835.0
260.67 1397.61 22769.296 112.05552829649473 116.48313088666778 -27.792714 -49.073122 12300 69.304 6924271.0 689837.0
279.47 1383.04 22769.287 109.11146508810677 113.63348154727586 -27.791619 -49.073103 12300 66.414 6924392.0 689841.0
291.72 1371.51 22769.279 105.12378484296629 109.74193642031435 -27.790511 -49.073072 12300 62.482 6924515.0 689846.0
300.36 1360.61 22769.271 99.23968340259243 103.95474468990936 -27.789392 -49.073039 12300 56.654 6924639.0 689851.0
299.39 1349.84 22769.262 94.0101312547896 98.82175812086969 -27.788264 -49.073028 12300 51.479 6924763.0 689854.0
278.45 1338.63 22769.251 88.3812860090909 93.29068350630837 -27.787133 -49.073036 12300 45.904 6924889.0 689855.0
283.05 1329.18 22769.24 84.31421540967756 89.32121147242964 -27.785994 -49.073064 12300 41.89 6925015.0 689855.0
285.04 1321.79 22769.229 80.25114481026424 85.35573943855098 -27.784856 -49.073083 12300 37.88 6925141.0 689855.0
272.5 1316.07 22769.217 76.4158488571365 81.61786998535491 -27.783719 -49.073114 12300 34.097 6925267.0 689854.0
276.19 1310.85 22769.205 73.41610219657963 78.7152056935242 -27.782583 -49.073158 12300 31.148000000000003 6925393.0 689851.0
275.11 1303.65 22769.192000000006 70.2071301823082 75.60314398237608 -27.781453000000006 -49.073217 12300 27.989 6925519.0 689847.0
273.43 1296.44 22769.179 67.37780471698488 72.87012629398885 -27.780322 -49.073272 12300 25.21 6925644.0 689844.0
259.93 1293.29 22769.167 64.48770460537598 70.07650602491896 -27.779197 -49.073311 12300 22.371 6925769.0 689842.0
266.78 1292.23 22769.156000000006 60.71625104271504 66.40092977860989 -27.778078000000004 -49.073336 12300 18.651 6925893.0 689841.0
321.91 1263.1 22769.422 49.72837525457847 55.487468508192784 -27.778128 -49.068361 12310 8.038 6925880.0 690332.0
322.21 1266.57 22769.431 52.110544439133605 57.77135086480207 -27.779261 -49.068381 12310 10.364 6925754.0 690328.0
324.26 1271.01 22769.44 54.74351778216993 60.306984037285225 -27.780389000000003 -49.068389 12310 12.942 6925629.0 690325.0
318.5 1276.07 22769.449 57.50106992997279 62.967970606324904 -27.781508 -49.068397 12310 15.645 6925505.0 690322.0
308.01 1281.56 22769.459 59.95565158997122 65.32710541055583 -27.782622 -49.068389 12310 18.047 6925382.0 690321.0
280.18 1285.74 22769.471 61.52168395739871 66.79803505342144 -27.783733 -49.068361 12310 19.562 6925259.0 690322.0
265.42 1288.66 22769.483 63.098167032255354 68.27975953492171 -27.784839 -49.068314 12310 21.089 6925136.0 690325.0
278.57 1293.04 22769.495 65.66922891187839 70.75683741297854 -27.785942 -49.068264 12310 23.611 6925014.0 690328.0
269.28 1298.93 22769.507 68.079869596268 73.07426868759185 -27.787033 -49.06821400000001 12310 25.973000000000006 6924893.0 690331.0
238.04 1304.99 22769.519 69.31386373170974 74.21565593944436 -27.788117 -49.068175 12310 27.158 6924773.0 690333.0
213.52 1311.33 22769.53 70.4882113182035 75.297999168536 -27.789189 -49.068142 12310 28.283 6924654.0 690334.0
197.38 1318.17 22769.54 71.79233355098275 76.50994497831033 -27.790253000000003 -49.068122 12310 29.537 6924535.0 690334.0
