GPSALT IGRF LAT LONG Line MAGIGRF MDT X Y
853.04 22763.652 -27.868238 -49.193371 12060 -83.649 654.21 6916082.0 677865.0
857.02 22763.641 -27.867395 -49.193417 12060 -85.511 679.26 6916176.0 677861.0
863.29 22763.63 -27.866561 -49.19347 12060 -82.893 705.2 6916268.0 677858.0
872.3 22763.619 -27.865742 -49.193512 12060 -81.885 719.76 6916359.0 677855.0
878.77 22763.609 -27.864935 -49.193547 12060 -82.604 717.08 6916449.0 677853.0
883.0 22763.6 -27.864136 -49.193581 12060 -84.251 720.2 6916537.0 677851.0
888.36 22763.59 -27.863351 -49.193617 12060 -85.831 719.66 6916624.0 677848.0
896.91 22763.58 -27.862581 -49.193663 12060 -86.739 726.83 6916710.0 677845.0
906.19 22763.57 -27.86182 -49.193708 12060 -87.782 742.33 6916794.0 677842.0
912.02 22763.56 -27.861063 -49.193764 12060 -89.099 762.66 6916878.0 677838.0
914.96 22763.549 -27.860307 -49.193829 12060 -90.424 769.97 6916962.0 677832.0
917.48 22763.538 -27.859552 -49.193897 12060 -90.319 782.41 6917046.0 677827.0
922.91 22763.526 -27.858802 -49.193979 12060 -89.085 810.95 6917129.0 677820.0
930.26 22763.514 -27.858063 -49.194062 12060 -88.188 843.06 6917211.0 677813.0
939.31 22763.503 -27.857336 -49.194142 12060 -87.192 868.32 6917292.0 677807.0
949.02 22763.492 -27.85662 -49.19422 12060 -86.792 876.49 6917371.0 677800.0
959.59 22763.482 -27.855917 -49.19428 12060 -86.561 882.8 6917449.0 677795.0
968.3 22763.473 -27.855221 -49.19432 12060 -86.195 878.35 6917526.0 677792.0
972.97 22763.465 -27.854527 -49.194333 12060 -86.272 877.08 6917603.0 677792.0
975.42 22763.458 -27.85383 -49.19434 12060 -86.111 892.52 6917680.0 677793.0
976.64 22763.451 -27.853129 -49.194343 12060 -85.954 907.25 6917758.0 677794.0
978.68 22763.444 -27.852425 -49.194338 12060 -86.017 909.88 6917836.0 677795.0
979.0 22763.438 -27.851714 -49.194325 12060 -85.68 909.01 6917915.0 677798.0
976.27 22763.432 -27.850992 -49.194315 12060 -84.952 914.33 6917995.0 677800.0
972.71 22763.425 -27.850255 -49.194312 12060 -83.369 914.28 6918076.0 677801.0
972.85 22763.417 -27.849505 -49.194318 12060 -81.55 919.07 6918159.0 677802.0
974.77 22763.409 -27.848746 -49.194329 12060 -79.469 921.76 6918244.0 677802.0
978.29 22763.401 -27.84798 -49.19434 12060 -76.531 909.35 6918328.0 677802.0
979.76 22763.393 -27.847205 -49.194356 12060 -73.483 897.51 6918414.0 677802.0
977.52 22763.384 -27.846419 -49.19437 12060 -69.999 887.73 6918501.0 677802.0
974.7 22763.376 -27.845621 -49.194384 12060 -66.282 879.04 6918590.0 677802.0
972.88 22763.368 -27.844813 -49.194381 12060 -62.902 863.76 6918679.0 677803.0
972.54 22763.361 -27.843991 -49.194359 12060 -59.938 842.37 6918770.0 677807.0
970.14 22763.355 -27.843156 -49.194325 12060 -57.869 816.48 6918863.0 677812.0
966.38 22763.349 -27.842308 -49.19428 12060 -57.256 816.89 6918957.0 677817.0
964.28 22763.343 -27.841447 -49.194229 12060 -57.291 835.5 6919052.0 677824.0
963.9 22763.338 -27.840579 -49.194164 12060 -57.715 839.06 6919148.0 677832.0
966.62 22763.334 -27.839708 -49.194093 12060 -57.962 826.55 6919245.0 677840.0
970.22 22763.329 -27.838837 -49.194018 12060 -54.833 838.28 6919341.0 677849.0
975.49 22763.324 -27.837968 -49.193954 12060 -48.953 827.59 6919437.0 677857.0
981.67 22763.318 -27.837103 -49.193918 12060 -43.183 800.61 6919533.0 677862.0
989.51 22763.31 -27.836239 -49.193914 12060 -43.432 778.01 6919629.0 677863.0
999.61 22763.301 -27.835377 -49.193929 12060 -47.224 751.63 6919724.0 677863.0
1010.91 22763.292 -27.834516 -49.193948 12060 -50.575 728.11 6919820.0 677863.0
1024.21 22763.282 -27.83366 -49.193979 12060 -53.092 721.94 6919915.0 677861.0
1035.18 22763.272 -27.832807 -49.194015 12060 -53.561 730.76 6920009.0 677859.0
1041.95 22763.262 -27.831957 -49.194047 12060 -52.728 750.26 6920103.0 677857.0
1046.68 22763.252 -27.831105 -49.194079 12060 -50.938 776.62 6920198.0 677856.0
1051.11 22763.242 -27.830249 -49.194109 12060 -48.444 794.57 6920293.0 677854.0
1054.55 22763.232 -27.829389 -49.194154 12060 -45.796 803.04 6920388.0 677851.0
1057.39 22763.221 -27.828523 -49.194201 12060 -44.009 813.23 6920484.0 677848.0
1060.95 22763.21 -27.827655 -49.19426 12060 -43.222 825.7 6920580.0 677843.0
1064.8 22763.198 -27.826783 -49.194325 12060 -43.28 842.75 6920677.0 677838.0
1070.69 22763.186 -27.82591 -49.194394 12060 -43.829 856.76 6920774.0 677833.0
1079.3 22763.174 -27.825041 -49.194474 12060 -43.921 874.75 6920870.0 677827.0
1088.03 22763.161 -27.824173 -49.194554 12060 -43.542 883.05 6920967.0 677820.0
1096.64 22763.149 -27.823307 -49.194627 12060 -42.882 869.4 6921063.0 677814.0
1105.63 22763.139 -27.822443 -49.194675 12060 -41.402 885.74 6921159.0 677811.0
1113.92 22763.13 -27.821579 -49.194684 12060 -40.562 917.97 6921254.0 677811.0
1121.73 22763.123 -27.820717 -49.194673 12060 -40.004 925.7 6921350.0 677814.0
1128.32 22763.116 -27.819859 -49.19465 12060 -39.459 928.13 6921445.0 677818.0
1135.01 22763.109 -27.819005 -49.194629 12060 -38.601 938.08 6921539.0 677821.0
1140.01 22763.102 -27.818154 -49.194602 12060 -38.215 943.36 6921634.0 677825.0
1144.1 22763.095 -27.817304 -49.194582 12060 -37.506 951.03 6921728.0 677828.0
1150.81 22763.088 -27.816455 -49.194562 12060 -36.238 947.55 6921822.0 677832.0
1158.55 22763.081 -27.815612 -49.194547 12060 -35.075 948.86 6921915.0 677835.0
1166.37 22763.074 -27.814777 -49.194535 12060 -34.902 959.95 6922008.0 677837.0
1175.07 22763.067 -27.813952 -49.194518 12060 -34.205 972.48 6922099.0 677840.0
1186.84 22763.061 -27.813143 -49.194498 12060 -32.641 980.6 6922189.0 677844.0
1199.41 22763.054 -27.812348 -49.19448 12060 -30.389 989.67 6922277.0 677847.0
1207.81 22763.048 -27.811558 -49.194461 12060 -27.806 999.23 6922364.0 677850.0
1212.02 22763.041 -27.810766 -49.194447 12060 -25.094 1007.17 6922452.0 677852.0
1212.85 22763.035 -27.809968 -49.194435 12060 -22.072 993.77 6922540.0 677855.0
1213.16 22763.028 -27.809161 -49.194425 12060 -19.512 989.56 6922630.0 677857.0
1211.94 22763.021 -27.808346 -49.194415 12060 -17.446 999.25 6922720.0 677859.0
1211.61 22763.014 -27.807524 -49.194408 12060 -16.099 1017.53 6922811.0 677862.0
1210.63 22763.006 -27.806697 -49.194411 12060 -14.851 1015.88 6922903.0 677863.0
1210.38 22762.998 -27.805864 -49.194419 12060 -14.32 1017.81 6922995.0 677863.0
1211.87 22762.989 -27.805028 -49.194437 12060 -14.038 989.16 6923088.0 677863.0
1213.45 22762.98 -27.80419 -49.194468 12060 -13.747 980.4 6923181.0 677861.0
1216.85 22762.97 -27.803349 -49.194509 12060 -13.462 989.27 6923274.0 677858.0
1222.23 22762.96 -27.802509 -49.194554 12060 -13.786 996.44 6923367.0 677855.0
1226.56 22762.95 -27.801672 -49.194594 12060 -14.091 1007.35 6923460.0 677853.0
1230.59 22762.94 -27.800837 -49.194643 12060 -13.912 1025.84 6923553.0 677849.0
1234.36 22762.929 -27.800003 -49.194697 12060 -12.762 1030.31 6923645.0 677845.0
1235.36 22762.918 -27.799167 -49.194758 12060 -11.355 1034.41 6923738.0 677841.0
1236.36 22762.907 -27.798329 -49.19482 12060 -11.613 1036.94 6923831.0 677836.0
1238.55 22762.897 -27.797492 -49.194868 12060 -13.074 1061.88 6923924.0 677833.0
1240.48 22762.887 -27.796657 -49.194911 12060 -14.525 1078.96 6924016.0 677830.0
1241.42 22762.877 -27.795823 -49.194956 12060 -15.635 1075.86 6924109.0 677827.0
1241.12 22762.867 -27.79499 -49.195004 12060 -17.244 1071.05 6924201.0 677823.0
1240.5 22762.857 -27.794157 -49.195053 12060 -19.528 1067.95 6924293.0 677820.0
1242.33 22762.847 -27.793324 -49.195103 12060 -22.639 1067.69 6924386.0 677816.0
1244.5 22762.836 -27.792492 -49.195163 12060 -26.17 1066.4 6924478.0 677812.0
1245.49 22762.826 -27.791665 -49.195207 12060 -28.528 1070.82 6924570.0 677809.0
1248.07 22762.817 -27.790845 -49.195253 12060 -25.794 1083.41 6924661.0 677805.0
1248.29 22762.807 -27.790029 -49.19529 12060 -28.955 1109.17 6924751.0 677803.0
1247.4 22762.799 -27.789216 -49.195319 12060 -17.789 1136.9 6924841.0 677802.0
1251.9 22762.791 -27.788411 -49.195333 12060 -13.329 1145.39 6924930.0 677802.0
1260.57 22762.784 -27.787616 -49.195324 12060 -23.969 1143.05 6925018.0 677804.0
1268.29 22762.778 -27.786827 -49.195295 12060 -18.862 1125.8 6925106.0 677808.0
1271.33 22762.773 -27.786035 -49.195254 12060 -22.17 1121.21 6925193.0 677813.0
1268.59 22762.768 -27.785232 -49.195222 12060 -23.004 1119.49 6925282.0 677818.0
1264.07 22762.762 -27.784411 -49.195195 12060 -21.835 1127.95 6925373.0 677822.0
1260.61 22762.756 -27.783571 -49.195169 12060 -22.086 1126.7 6925466.0 677826.0
1257.32 22762.749 -27.782716 -49.195143 12060 -21.469 1111.18 6925561.0 677830.0
1256.57 22762.743 -27.781847 -49.195115 12060 -21.815 1092.88 6925657.0 677834.0
1255.91 22762.737 -27.78097 -49.195093 12060 -22.374 1084.22 6925754.0 677837.0
1254.69 22762.73 -27.780089 -49.19507 12060 -22.732 1081.39 6925852.0 677841.0
1253.92 22762.723 -27.779204 -49.19505 12060 -22.468 1078.72 6925950.0 677844.0
1254.41 22762.716 -27.778314 -49.195034 12060 -22.418 1073.92 6926049.0 677847.0
1253.28 22762.709 -27.77742 -49.195021 12060 -22.577 1067.62 6926148.0 677850.0
1252.36 22762.7 -27.776517 -49.195029 12060 -22.89 1061.45 6926248.0 677851.0
1250.58 22762.691 -27.775607 -49.195053 12060 -23.108 1053.91 6926349.0 677850.0
1247.94 22762.681 -27.774689 -49.195081 12060 -23.826 1051.35 6926450.0 677849.0
1245.73 22762.672 -27.773763 -49.1951 12060 -24.736 1027.36 6926553.0 677848.0
1240.49 22762.663 -27.772828 -49.195113 12060 -26.27 1008.4 6926657.0 677849.0
1235.55 22762.654 -27.771883 -49.195136 12060 -27.75 990.04 6926761.0 677848.0
1228.44 22762.644 -27.770929 -49.19517 12060 -29.752 968.43 6926867.0 677846.0
1220.83 22762.633 -27.769965 -49.195213 12060 -31.949 950.92 6926974.0 677843.0
1215.69 22762.621 -27.768992 -49.195275 12060 -33.892 954.78 6927082.0 677839.0
1210.62 22762.609 -27.768011 -49.195349 12060 -35.636 963.35 6927191.0 677833.0
1205.88 22762.596 -27.767024 -49.195423 12060 -37.116 963.89 6927300.0 677827.0
1203.12 22762.584 -27.766029 -49.195496 12060 -38.982 957.75 6927411.0 677822.0
1200.11 22762.571 -27.765029 -49.195564 12060 -40.799 953.15 6927521.0 677817.0
1195.46 22762.559 -27.764024 -49.195628 12060 -42.883 947.7 6927633.0 677812.0
1192.13 22762.548 -27.763014 -49.195674 12060 -44.772 946.23 6927745.0 677809.0
1188.62 22762.537 -27.762002 -49.195706 12060 -45.538 939.07 6927857.0 677808.0
1186.15 22762.527 -27.760988 -49.195737 12060 -45.962 928.52 6927969.0 677806.0
1181.15 22762.517 -27.759973 -49.195755 12060 -45.837 915.52 6928082.0 677806.0
1175.52 22762.508 -27.758954 -49.195764 12060 -45.6 887.48 6928195.0 677807.0
1170.69 22762.499 -27.757931 -49.195763 12060 -45.76 849.7 6928308.0 677809.0
1163.49 22762.491 -27.756901 -49.195756 12060 -46.694 829.64 6928422.0 677811.0
1155.25 22762.483 -27.755864 -49.195738 12060 -48.288 803.92 6928537.0 677815.0
1147.39 22762.476 -27.754819 -49.1957 12060 -50.687 786.74 6928653.0 677820.0
1140.98 22762.469 -27.753764 -49.195652 12060 -53.77 771.45 6928770.0 677826.0
1136.1 22762.463 -27.752698 -49.1956 12060 -56.258 758.23 6928888.0 677833.0
1130.45 22762.456 -27.751623 -49.195552 12060 -57.856 750.98 6929007.0 677840.0
1123.58 22762.449 -27.750538 -49.195501 12060 -58.246 756.74 6929127.0 677847.0
1115.58 22762.443 -27.749444 -49.195445 12060 -58.405 779.0 6929248.0 677854.0
1107.85 22762.438 -27.748342 -49.195373 12060 -57.675 836.3 6929370.0 677863.0
1101.13 22762.432 -27.747232 -49.195292 12060 -57.831 879.37 6929493.0 677873.0
1093.85 22762.427 -27.746116 -49.195214 12060 -58.904 891.0 6929617.0 677882.0
1088.42 22762.421 -27.744993 -49.195154 12060 -59.875 896.45 6929741.0 677890.0
1085.16 22762.411 -27.743863 -49.195148 12060 -60.482 914.68 6929866.0 677892.0
1081.05 22762.4 -27.742729 -49.195189 12060 -59.706 942.29 6929992.0 677890.0
1076.22 22762.386 -27.741593 -49.195262 12060 -58.241 959.22 6930118.0 677885.0
1071.66 22762.373 -27.740455 -49.195339 12060 -56.372 969.58 6930244.0 677879.0
1066.66 22762.359 -27.739317 -49.195422 12060 -54.743 964.94 6930370.0 677873.0
1062.56 22762.345 -27.738175 -49.195504 12060 -53.067 950.15 6930497.0 677866.0
1057.53 22762.331 -27.737031 -49.195592 12060 -51.73 937.18 6930624.0 677860.0
1053.2 22762.316 -27.735886 -49.195678 12060 -50.627 897.62 6930751.0 677853.0
1051.75 22762.302 -27.734745 -49.195766 12060 -50.653 881.95 6930877.0 677846.0
1050.67 22762.289 -27.733609 -49.195845 12060 -51.406 880.47 6931003.0 677840.0
1050.7 22762.275 -27.73248 -49.195922 12060 -52.523 878.65 6931128.0 677834.0
1049.63 22762.262 -27.731357 -49.195999 12060 -53.941 869.32 6931253.0 677829.0
1047.12 22762.248 -27.730237 -49.196075 12060 -55.543 852.89 6931377.0 677823.0
1044.94 22762.236 -27.72912 -49.196136 12060 -57.093 841.31 6931501.0 677819.0
1043.69 22762.224 -27.728006 -49.196184 12060 -58.221 853.99 6931625.0 677816.0
1042.35 22762.213 -27.726892 -49.19622 12060 -58.681 867.06 6931748.0 677814.0
1038.38 22762.202 -27.72578 -49.196256 12060 -58.16 878.74 6931871.0 677812.0
1035.26 22762.191 -27.724669 -49.19629 12060 -56.943 877.59 6931994.0 677811.0
1033.68 22762.181 -27.723565 -49.196319 12060 -55.878 862.25 6932117.0 677810.0
1034.09 22762.171 -27.722468 -49.19634 12060 -55.552 847.57 6932238.0 677809.0
1033.63 22762.161 -27.721382 -49.196353 12060 -56.203 843.21 6932359.0 677810.0
1034.27 22762.152 -27.720307 -49.196346 12060 -56.63 855.05 6932478.0 677812.0
1036.49 22762.145 -27.719245 -49.196327 12060 -57.192 852.81 6932596.0 677816.0
1039.2 22762.137 -27.718198 -49.196306 12060 -57.282 859.71 6932712.0 677820.0
1043.59 22762.131 -27.717167 -49.196274 12060 -57.064 866.91 6932826.0 677825.0
1048.72 22762.124 -27.716148 -49.196237 12060 -56.784 867.68 6932939.0 677830.0
1054.47 22762.118 -27.715137 -49.196203 12060 -57.335 876.36 6933051.0 677835.0
1059.76 22762.112 -27.714135 -49.196169 12060 -57.34 896.41 6933161.0 677840.0
1065.84 22762.105 -27.713143 -49.196138 12060 -56.437 907.47 6933271.0 677844.0
1071.17 22762.099 -27.712157 -49.196115 12060 -55.938 911.85 6933381.0 677848.0
1075.2 22762.092 -27.711178 -49.196095 12060 -55.036 969.11 6933489.0 677852.0
1079.67 22762.085 -27.710208 -49.196082 12060 -54.367 988.83 6933596.0 677855.0
1087.29 22762.077 -27.709252 -49.196081 12060 -53.89 987.35 6933702.0 677856.0
1095.37 22762.069 -27.70831 -49.196095 12060 -53.435 994.61 6933807.0 677857.0
1101.31 22762.06 -27.70738 -49.196113 12060 -53.054 999.58 6933910.0 677856.0
1108.44 22762.052 -27.706462 -49.196138 12060 -52.483 1001.77 6934012.0 677855.0
1117.24 22762.043 -27.705556 -49.196171 12060 -51.568 1012.33 6934112.0 677854.0
1126.15 22762.033 -27.70466 -49.196211 12060 -50.492 1003.0 6934211.0 677851.0
1136.85 22762.024 -27.703778 -49.19625 12060 -49.208 1000.39 6934309.0 677849.0
1147.52 22762.015 -27.702904 -49.196289 12060 -48.025 1015.22 6934406.0 677846.0
1151.46 22762.007 -27.702028 -49.196313 12060 -46.6 1035.17 6934503.0 677845.0
1151.96 22762.0 -27.701147 -49.196322 12060 -44.837 1059.76 6934601.0 677846.0
1152.47 22761.993 -27.700261 -49.196312 12060 -42.896 1075.01 6934699.0 677848.0
1141.13 22762.24 -27.700604 -49.191675 12070 -46.221 1023.25 6934654.0 678305.0
1141.68 22762.247 -27.701507 -49.191685 12070 -47.213 1011.81 6934554.0 678303.0
1137.22 22762.253 -27.702423 -49.191713 12070 -48.126 1005.16 6934453.0 678298.0
1127.36 22762.258 -27.703356 -49.191756 12070 -48.896 996.21 6934349.0 678293.0
1115.19 22762.263 -27.704313 -49.191796 12070 -49.649 993.36 6934243.0 678287.0
1105.11 22762.271 -27.705296 -49.191799 12070 -50.492 994.46 6934135.0 678285.0
1099.87 22762.282 -27.7063 -49.191744 12070 -51.368 999.86 6934023.0 678289.0
1096.19 22762.296 -27.707314 -49.191635 12070 -52.016 1008.65 6933911.0 678298.0
1094.18 22762.311 -27.708336 -49.19151 12070 -52.227 1009.45 6933797.0 678309.0
1093.5 22762.325 -27.709363 -49.191399 12070 -53.521 1017.22 6933683.0 678318.0
1092.71 22762.338 -27.710394 -49.191297 12070 -54.457 1018.45 6933569.0 678326.0
1091.34 22762.352 -27.711428 -49.191195 12070 -55.709 987.71 6933454.0 678335.0
1089.01 22762.366 -27.712468 -49.19109 12070 -57.863 941.54 6933339.0 678343.0
1086.11 22762.38 -27.713512 -49.190988 12070 -58.529 958.81 6933223.0 678352.0
1084.57 22762.393 -27.714562 -49.190895 12070 -59.174 980.3 6933107.0 678359.0
1083.91 22762.406 -27.715615 -49.190814 12070 -59.779 992.32 6932990.0 678366.0
1084.38 22762.417 -27.716674 -49.190763 12070 -60.141 1008.94 6932872.0 678369.0
1080.73 22762.427 -27.71774 -49.190743 12070 -60.435 997.74 6932754.0 678369.0
1075.18 22762.436 -27.718814 -49.190744 12070 -61.461 941.26 6932635.0 678367.0
1069.23 22762.444 -27.719897 -49.190763 12070 -61.579 885.61 6932515.0 678364.0
1063.07 22762.451 -27.72099 -49.190795 12070 -60.363 877.34 6932394.0 678359.0
1059.14 22762.457 -27.722094 -49.19084 12070 -59.171 897.13 6932272.0 678352.0
1055.77 22762.464 -27.723209 -49.190891 12070 -58.81 916.1 6932148.0 678345.0
1050.08 22762.47 -27.724331 -49.190949 12070 -58.968 915.6 6932024.0 678338.0
1044.64 22762.476 -27.72546 -49.191006 12070 -59.049 911.22 6931899.0 678331.0
1041.92 22762.483 -27.726594 -49.191064 12070 -58.899 898.15 6931774.0 678323.0
1040.56 22762.488 -27.727728 -49.191128 12070 -58.576 892.44 6931648.0 678315.0
1040.58 22762.494 -27.728862 -49.191194 12070 -58.353 881.18 6931523.0 678306.0
1042.46 22762.5 -27.729995 -49.191259 12070 -57.29 878.89 6931397.0 678298.0
1043.64 22762.506 -27.731124 -49.191328 12070 -55.496 890.18 6931272.0 678290.0
1046.53 22762.512 -27.732246 -49.191394 12070 -53.602 896.8 6931148.0 678281.0
1051.37 22762.518 -27.733361 -49.191454 12070 -51.832 905.48 6931024.0 678274.0
1054.48 22762.525 -27.73447 -49.191498 12070 -50.665 914.05 6930902.0 678267.0
1058.5 22762.533 -27.735572 -49.191523 12070 -50.912 953.46 6930780.0 678263.0
1062.61 22762.541 -27.736667 -49.191532 12070 -51.495 986.59 6930658.0 678260.0
1066.42 22762.551 -27.737756 -49.191517 12070 -52.647 990.29 6930538.0 678260.0
1072.29 22762.565 -27.738836 -49.191438 12070 -54.368 982.7 6930418.0 678266.0
1078.5 22762.582 -27.739904 -49.191286 12070 -55.756 1003.51 6930299.0 678279.0
1082.01 22762.6 -27.740964 -49.191105 12070 -56.124 1038.15 6930181.0 678296.0
1084.28 22762.618 -27.74202 -49.190931 12070 -55.979 1042.41 6930064.0 678311.0
1087.97 22762.635 -27.743074 -49.190784 12070 -56.932 994.03 6929947.0 678324.0
1093.11 22762.648 -27.744127 -49.190696 12070 -56.556 946.66 6929830.0 678331.0
1096.58 22762.657 -27.745179 -49.190694 12070 -55.346 912.49 6929714.0 678329.0
1096.76 22762.663 -27.746231 -49.190754 12070 -53.279 899.45 6929597.0 678321.0
1093.36 22762.668 -27.747288 -49.190834 12070 -51.585 851.92 6929480.0 678312.0
1086.77 22762.673 -27.748354 -49.190899 12070 -49.88 777.35 6929362.0 678304.0
1074.79 22762.68 -27.749437 -49.190942 12070 -48.112 755.56 6929242.0 678298.0
1061.66 22762.689 -27.75054 -49.190946 12070 -46.264 767.28 6929120.0 678296.0
1050.92 22762.701 -27.751661 -49.190901 12070 -45.168 781.35 6928996.0 678298.0
1042.87 22762.715 -27.752789 -49.190823 12070 -44.201 766.8 6928871.0 678304.0
1036.3 22762.729 -27.753922 -49.190752 12070 -43.014 763.04 6928745.0 678309.0
1032.46 22762.741 -27.755057 -49.190704 12070 -42.255 772.85 6928619.0 678312.0
1030.59 22762.752 -27.75619 -49.190673 12070 -42.015 792.77 6928494.0 678313.0
1030.35 22762.763 -27.757316 -49.190652 12070 -41.732 808.19 6928369.0 678313.0
1032.4 22762.773 -27.758429 -49.190644 12070 -40.461 822.5 6928246.0 678313.0
1036.47 22762.783 -27.759528 -49.190643 12070 -39.963 865.51 6928124.0 678311.0
1041.98 22762.792 -27.760609 -49.19065 12070 -40.355 916.99 6928004.0 678308.0
1045.67 22762.8 -27.761675 -49.190668 12070 -39.545 932.56 6927886.0 678305.0
1047.76 22762.807 -27.762728 -49.190701 12070 -37.518 953.58 6927769.0 678300.0
1050.11 22762.814 -27.76377 -49.190738 12070 -34.792 979.7 6927654.0 678294.0
1054.16 22762.822 -27.764799 -49.19076 12070 -32.398 993.03 6927540.0 678291.0
1061.36 22762.831 -27.76582 -49.190768 12070 -29.978 1000.84 6927427.0 678288.0
1070.39 22762.84 -27.766834 -49.190762 12070 -27.714 999.31 6927315.0 678287.0
1082.28 22762.849 -27.767839 -49.190763 12070 -25.881 1004.25 6927203.0 678285.0
1095.7 22762.857 -27.768832 -49.190771 12070 -24.196 997.9 6927093.0 678283.0
1108.87 22762.866 -27.769816 -49.190761 12070 -22.699 994.98 6926984.0 678282.0
1121.61 22762.878 -27.770788 -49.190702 12070 -21.297 995.97 6926876.0 678287.0
1132.98 22762.892 -27.771751 -49.190595 12070 -19.679 1001.58 6926770.0 678296.0
1142.36 22762.907 -27.772705 -49.190454 12070 -18.196 1004.54 6926664.0 678308.0
