LINE,X,Y,Bx,By,Bz,Bm,DIST_ABS,MAG_REGIONAL,MAG_MOD,mag_res
         10,18.000000,-47.980000,548.220000,26396.800000,-43776.203000,51121.889000,12.911000,50245.513084,51225.020129,876.375916
         10,18.000000,-48.046000,548.078000,26401.700000,-43787.375000,51133.985000,12.977000,50244.901697,51238.225902,889.083303
         10,18.000000,-48.090000,548.220000,26406.900000,-43798.265000,51145.996000,13.021000,50244.494219,51247.084443,901.501781
         10,18.000000,-48.144000,542.917000,26410.500000,-43808.376000,51156.457000,13.075000,50243.994256,51258.013879,912.462744
         10,18.000000,-48.218000,537.472000,26413.000000,-43818.771000,51166.592000,13.149000,50243.309342,51273.089966,923.282658
         10,18.000000,-48.266000,527.148000,26416.700000,-43829.236000,51177.357000,13.197000,50242.865210,51282.927190,934.491790
         10,18.000000,-48.319000,513.218000,26422.400000,-43838.923000,51188.454000,13.250000,50242.374939,51293.839528,946.079061
         10,18.000000,-48.373000,505.299000,26426.700000,-43847.692000,51198.104000,13.304000,50241.875553,51305.009423,956.228447
         10,18.000000,-48.414000,502.612000,26430.500000,-43859.147000,51209.850000,13.345000,50241.496480,51313.523268,968.353520
         10,18.000000,-48.465000,498.581000,26434.100000,-43870.248000,51221.176000,13.396000,50241.025059,51324.151161,980.150941
         10,18.000000,-48.524000,498.793000,26437.000000,-43879.936000,51230.972000,13.455000,50240.479842,51336.494709,990.492158
         10,18.000000,-48.581000,492.146000,26441.300000,-43890.684000,51242.333000,13.512000,50239.953260,51348.465388,1002.379740
         10,18.000000,-48.631000,478.004000,26446.500000,-43902.422000,51254.936000,13.562000,50239.491471,51358.999603,1015.444529
         10,18.000000,-48.691000,468.600000,26449.300000,-43914.655000,51266.772000,13.622000,50238.937479,51371.677969,1027.834521
         10,18.000000,-48.717000,460.256000,26451.400000,-43924.695000,51276.381000,13.648000,50238.697467,51377.183383,1037.683533
         10,18.000000,-48.744000,451.276000,26455.700000,-43936.221000,51288.393000,13.675000,50238.448258,51382.907230,1049.944742
         10,18.000000,-48.777000,437.558000,26461.500000,-43949.515000,51302.654000,13.708000,50238.143715,51389.911602,1064.510285
         10,18.000000,-48.801000,429.921000,26466.100000,-43960.970000,51314.775000,13.732000,50237.922261,51395.011128,1076.852739
         10,18.000000,-48.851000,424.688000,26469.400000,-43973.415000,51327.095000,13.782000,50237.460985,51405.648184,1089.634015
         10,18.000000,-48.905000,421.931000,26472.400000,-43985.931000,51339.343000,13.836000,50236.962938,51417.152906,1102.380062
         10,18.000000,-48.949000,413.657000,26476.400000,-43998.164000,51351.819000,13.880000,50236.557222,51426.537140,1115.261778
         10,18.000000,-49.003000,402.980000,26480.000000,-44012.660000,51366.010000,13.934000,50236.059422,51438.062815,1129.950578
         10,18.000000,-49.047000,398.596000,26483.900000,-44026.519000,51379.862000,13.978000,50235.653907,51447.458332,1144.208093
         10,18.000000,-49.092000,389.616000,26486.600000,-44038.469000,51391.425000,14.023000,50235.239270,51457.068604,1156.185730
         10,18.000000,-49.136000,385.797000,26488.800000,-44050.065000,51402.467000,14.067000,50234.833938,51466.463992,1167.633062
         10,18.000000,-49.178000,380.848000,26492.000000,-44063.783000,51415.835000,14.109000,50234.447114,51475.428771,1181.387886
         10,18.000000,-49.211000,372.362000,26495.900000,-44077.360000,51429.418000,14.142000,50234.143239,51482.468620,1195.274761
         10,18.000000,-49.246000,366.140000,26499.400000,-44089.805000,51441.842000,14.177000,50233.821003,51489.930041,1208.020997
         10,18.000000,-49.291000,363.665000,26501.300000,-44102.321000,51453.531000,14.222000,50233.406783,51499.513502,1220.124217
         10,18.000000,-49.330000,356.453000,26503.100000,-44115.614000,51465.802000,14.261000,50233.047869,51507.808211,1232.754131
         10,18.000000,-49.377000,351.927000,26505.800000,-44129.332000,51478.920000,14.308000,50232.615425,51517.788063,1246.304575
         10,18.000000,-49.443000,349.664000,26507.200000,-44142.484000,51490.901000,14.374000,50232.008338,51531.766040,1258.892662
         10,18.000000,-49.511000,341.533000,26508.600000,-44154.434000,51501.812000,14.442000,50231.383067,51546.114164,1270.428933
         10,18.000000,-49.591000,333.189000,26511.500000,-44167.162000,51514.162000,14.522000,50230.647729,51562.910612,1283.514271
         10,18.000000,-49.668000,326.047000,26514.500000,-44179.961000,51526.634000,14.599000,50229.940249,51578.976080,1296.693751
         10,18.000000,-49.734000,325.198000,26516.200000,-44192.265000,51538.053000,14.665000,50229.334058,51592.655186,1308.718942
         10,18.000000,-49.802000,312.895000,26518.100000,-44207.114000,51551.687000,14.733000,50228.709709,51606.649177,1322.977291
         10,18.000000,-49.862000,305.753000,26520.800000,-44223.872000,51567.404000,14.793000,50228.158992,51618.903798,1339.245008
         10,18.000000,-49.918000,295.288000,26521.900000,-44239.146000,51581.008000,14.849000,50227.645141,51630.255422,1353.362859
         10,18.000000,-49.978000,292.601000,26524.200000,-44253.854000,51594.790000,14.909000,50227.094749,51642.318095,1367.695251
         10,18.000000,-50.028000,292.177000,26525.100000,-44269.693000,51608.836000,14.959000,50226.636217,51652.285746,1382.199783
         10,18.000000,-50.105000,278.388000,26526.600000,-44284.471000,51622.209000,15.036000,50225.930306,51667.473985,1396.278694
         10,18.000000,-50.180000,277.469000,26528.400000,-44298.826000,51635.443000,15.111000,50225.242995,51682.064250,1410.200005
         10,18.000000,-50.251000,265.236000,26529.200000,-44313.463000,51648.347000,15.182000,50224.592583,51695.676510,1423.754417
         10,18.000000,-50.331000,251.730000,26530.100000,-44329.231000,51662.272000,15.262000,50223.860006,51710.763740,1438.411994
         10,18.000000,-50.412000,254.629000,26529.300000,-44345.424000,51675.770000,15.343000,50223.118576,51725.749501,1452.651424
         10,18.000000,-50.492000,250.811000,26528.100000,-44362.536000,51689.821000,15.423000,50222.386600,51740.243630,1467.434400
         10,18.000000,-50.566000,235.467000,26527.000000,-44379.436000,51703.689000,15.497000,50221.709787,51753.362038,1481.979213
         10,18.000000,-50.631000,227.476000,26525.500000,-44396.053000,51717.148000,15.562000,50221.115500,51764.643305,1496.032500
         10,18.000000,-50.685000,216.163000,26524.500000,-44413.023000,51731.156000,15.616000,50220.621935,51773.835571,1510.534065
         10,18.000000,-50.747000,208.738000,26523.200000,-44427.802000,51743.147000,15.678000,50220.055416,51784.180007,1523.091584
         10,18.000000,-50.816000,208.455000,26521.100000,-44442.085000,51754.335000,15.747000,50219.425147,51795.418236,1534.909853
         10,18.000000,-50.890000,202.798000,26519.700000,-44456.228000,51765.740000,15.821000,50218.749452,51807.136221,1546.990548
         10,18.000000,-50.991000,203.647000,26518.400000,-44471.077000,51777.830000,15.922000,50217.827632,51822.543921,1560.002368
         10,18.000000,-51.098000,203.293000,26516.800000,-44485.714000,51789.582000,16.029000,50216.851570,51838.090902,1572.730430
         10,18.000000,-51.208000,202.445000,26515.100000,-44500.422000,51801.342000,16.139000,50215.848697,51853.196029,1585.493303
         10,18.000000,-51.303000,199.899000,26512.400000,-44516.120000,51813.437000,16.234000,50214.983035,51865.489866,1598.453965
         10,18.000000,-51.366000,198.980000,26508.000000,-44532.312000,51825.095000,16.297000,50214.409195,51873.243447,1610.685805
         10,18.000000,-51.422000,195.515000,26505.100000,-44547.515000,51836.663000,16.353000,50213.899272,51879.860455,1622.763728
         10,18.000000,-51.499000,189.858000,26501.600000,-44563.354000,51848.466000,16.430000,50213.198365,51888.525428,1635.267635
         10,18.000000,-51.574000,182.221000,26498.400000,-44579.901000,51861.025000,16.505000,50212.515929,51896.470599,1648.509071
         10,18.000000,-51.663000,173.029000,26494.600000,-44595.598000,51872.547000,16.594000,50211.706446,51905.247842,1660.840554
         10,18.000000,-51.746000,162.988000,26490.200000,-44612.003000,51884.372000,16.677000,50210.951868,51912.779699,1673.420132
         10,18.000000,-51.805000,151.887000,26486.300000,-44628.337000,51896.393000,16.736000,50210.415676,51917.741171,1685.977324
         10,18.000000,-51.883000,143.826000,26481.100000,-44643.894000,51907.096000,16.814000,50209.707062,51923.789478,1697.388938
         10,18.000000,-51.966000,132.158000,26476.700000,-44659.238000,51918.018000,16.897000,50208.953335,51929.574325,1709.064665
         10,18.000000,-52.052000,125.370000,26471.400000,-44673.239000,51927.343000,16.983000,50208.172703,51934.845871,1719.170297
         10,18.000000,-52.150000,116.460000,26465.600000,-44687.664000,51936.777000,17.081000,50207.283567,51939.938991,1729.493433
         10,18.000000,-52.239000,110.662000,26458.400000,-44703.220000,51946.483000,17.170000,50206.476474,51943.705297,1740.006526
         10,18.000000,-52.332000,110.733000,26450.600000,-44718.564000,51955.717000,17.263000,50205.633502,51946.752394,1750.083498
         10,18.000000,-52.400000,113.986000,26443.100000,-44732.424000,51963.836000,17.331000,50205.017390,51948.397915,1758.818610
         10,18.000000,-52.459000,115.753000,26435.100000,-44747.061000,51972.371000,17.390000,50204.482998,51949.422723,1767.888002
         10,18.000000,-52.516000,114.976000,26427.300000,-44763.253000,51982.346000,17.447000,50203.966874,51950.054364,1778.379126
         10,18.000000,-52.563000,113.773000,26418.100000,-44777.325000,51989.785000,17.494000,50203.541413,51950.308483,1786.243587
         10,18.000000,-52.620000,112.006000,26408.900000,-44791.679000,51997.472000,17.551000,50203.025566,51950.291312,1794.446434
         10,18.000000,-52.679000,111.794000,26400.400000,-44805.892000,52005.399000,17.610000,50202.491778,51949.895881,1802.907222
         10,18.000000,-52.745000,108.187000,26390.200000,-44819.963000,52012.340000,17.676000,50201.894852,51948.995851,1810.445148
         10,18.000000,-52.792000,107.763000,26380.200000,-44832.691000,52018.235000,17.723000,50201.469893,51948.058971,1816.765107
         10,18.000000,-52.864000,107.197000,26370.900000,-44844.712000,52023.880000,17.795000,50200.819090,51946.144346,1823.060910
         10,18.000000,-52.911000,110.450000,26359.600000,-44856.874000,52028.645000,17.842000,50200.394391,51944.580606,1828.250609
         10,18.000000,-52.953000,117.663000,26349.300000,-44867.481000,52032.589000,17.884000,50200.014960,51942.972892,1832.574040
         10,18.000000,-53.006000,125.511000,26338.300000,-44877.451000,52035.636000,17.937000,50199.536272,51940.660301,1836.099728
         10,18.000000,-53.042000,142.553000,26326.500000,-44888.553000,52039.284000,17.973000,50199.211200,51938.908648,1840.072800
         10,18.000000,-53.104000,150.897000,26313.600000,-44899.866000,52042.543000,18.035000,50198.651495,51935.548607,1843.891505
         10,18.000000,-53.173000,149.129000,26300.200000,-44912.099000,52046.320000,18.104000,50198.028808,51931.298141,1848.291192
         10,18.000000,-53.241000,145.310000,26286.700000,-44923.837000,52049.619000,18.172000,50197.415363,51926.582471,1852.203637
         10,18.000000,-53.300000,145.452000,26272.200000,-44933.313000,52050.478000,18.231000,50196.883284,51922.067448,1853.594716
         10,18.000000,-53.351000,154.220000,26258.000000,-44943.636000,52052.251000,18.282000,50196.423482,51917.847919,1855.827518
         10,18.000000,-53.396000,170.130000,26244.000000,-44953.041000,52053.361000,18.327000,50196.017875,51913.881268,1857.343125
         10,18.000000,-53.431000,189.151000,26228.900000,-44961.173000,52052.839000,18.362000,50195.702468,51910.638491,1857.136532
         10,18.000000,-53.476000,207.112000,26213.400000,-44970.082000,52052.795000,18.407000,50195.297029,51906.266931,1857.497971
         10,18.000000,-53.514000,218.284000,26196.300000,-44979.840000,52052.664000,18.445000,50194.954732,51902.398517,1857.709268
         10,18.000000,-53.553000,225.001000,26178.300000,-44988.255000,52050.909000,18.484000,50194.603497,51898.260275,1856.305503
         10,18.000000,-53.598000,235.820000,26161.100000,-44995.538000,52048.604000,18.529000,50194.198314,51893.274409,1854.405686
         10,18.000000,-53.630000,248.053000,26143.200000,-45002.963000,52046.086000,18.561000,50193.910241,51889.591744,1852.175759
         10,18.000000,-53.663000,260.145000,26125.400000,-45009.680000,52043.016000,18.594000,50193.613216,51885.674917,1849.402784
         10,18.000000,-53.696000,268.771000,26107.000000,-45015.761000,52039.086000,18.627000,50193.316242,51881.637493,1845.769758
         10,18.000000,-53.737000,277.610000,26088.700000,-45022.054000,52035.399000,18.668000,50192.947344,51876.453816,1842.451656
         10,18.000000,-53.788000,289.136000,26069.700000,-45027.641000,52030.772000,18.719000,50192.488581,51869.747804,1838.283419
         10,18.000000,-53.838000,296.631000,26051.300000,-45032.590000,52025.882000,18.769000,50192.038932,51862.896863,1833.843068
         10,18.000000,-53.889000,306.389000,26032.600000,-45037.682000,52020.985000,18.820000,50191.580409,51855.628466,1829.404591
         10,18.000000,-53.931000,322.441000,26011.600000,-45043.692000,52015.781000,18.862000,50191.202893,51849.431222,1824.578107
         10,18.000000,-53.978000,334.886000,25990.700000,-45046.945000,52008.229000,18.909000,50190.780532,51842.270987,1817.448468
         10,18.000000,-54.026000,345.705000,25971.200000,-45048.712000,52000.089000,18.957000,50190.349292,51834.714325,1809.739708
         10,18.000000,-54.064000,359.705000,25951.500000,-45052.106000,51993.288000,18.995000,50190.007969,51828.558094,1803.280031
         10,18.000000,-54.121000,372.928000,25929.400000,-45055.430000,51985.235000,19.052000,50189.496111,51819.037607,1795.738889
         10,18.000000,-54.165000,387.212000,25907.500000,-45057.693000,51976.381000,19.096000,50189.101096,51811.455268,1787.279904
         10,18.000000,-54.210000,403.829000,25885.400000,-45059.885000,51967.396000,19.141000,50188.697197,51803.492068,1778.698803
         10,18.000000,-54.266000,415.779000,25862.900000,-45061.935000,51958.065000,19.197000,50188.194699,51793.290174,1769.870301
         10,18.000000,-54.308000,427.092000,25840.600000,-45063.067000,51948.041000,19.239000,50187.817922,51785.427927,1760.223078
         10,18.000000,-54.353000,444.558000,25818.500000,-45063.986000,51937.996000,19.284000,50187.414323,51776.805302,1750.581677
         10,18.000000,-54.397000,463.296000,25794.700000,-45063.349000,51925.780000,19.328000,50187.019784,51768.177100,1738.760216
         10,18.000000,-54.430000,478.358000,25770.600000,-45062.996000,51913.642000,19.361000,50186.723939,51761.579022,1726.918061
         10,18.000000,-54.468000,495.894000,25747.800000,-45062.430000,51902.001000,19.399000,50186.383332,51753.847523,1715.617668
         10,18.000000,-54.516000,512.511000,25723.300000,-45060.945000,51888.723000,19.447000,50185.953188,51743.878549,1702.769812
         10,18.000000,-54.570000,527.643000,25698.900000,-45059.248000,51875.309000,19.501000,50185.469404,51732.395526,1689.839596
         10,18.000000,-54.659000,544.048000,25674.500000,-45058.117000,51862.413000,19.590000,50184.672353,51712.859733,1677.740647
         10,18.000000,-54.739000,561.584000,25649.800000,-45057.127000,51849.516000,19.670000,50183.956219,51694.662988,1665.559781
         10,18.000000,-54.813000,583.575000,25624.700000,-45052.955000,51833.720000,19.744000,50183.294060,51677.305587,1650.425940
