LINE,EAST,NRTH,MAG_MOD
         03,6.000000,-50.380000,15.276689
         03,6.000000,-50.580000,14.879661
         03,6.000000,-50.780000,14.437081
         03,6.000000,-50.980000,13.947272
         03,6.000000,-51.180000,13.408606
         03,6.000000,-51.380000,12.819515
         03,6.000000,-51.580000,12.178508
         03,6.000000,-51.780000,11.484175
         03,6.000000,-51.980000,10.735205
         03,6.000000,-52.180000,9.930398
         03,6.000000,-52.380000,9.068676
         03,6.000000,-52.580000,8.149099
         03,6.000000,-52.780000,7.170873
         03,6.000000,-52.980000,6.133369
         03,6.000000,-53.180000,5.036131
         03,6.000000,-53.380000,3.878889
         03,6.000000,-53.580000,2.661574
         03,6.000000,-53.780000,1.384323
         03,6.000000,-53.980000,0.047495
         03,6.000000,-54.180000,-1.348324
         03,6.000000,-54.380000,-2.802311
         03,6.000000,-54.580000,-4.313398
         03,6.000000,-54.780000,-5.880269
         03,6.000000,-54.980000,-7.501353
         03,6.000000,-55.180000,-9.174824
         03,6.000000,-55.380000,-10.898599
         03,6.000000,-55.580000,-12.670337
         03,6.000000,-55.780000,-14.487445
         03,6.000000,-55.980000,-16.347080
         03,6.000000,-56.180000,-18.246157
         03,6.000000,-56.380000,-20.181357
         03,6.000000,-56.580000,-22.149135
         03,6.000000,-56.780000,-24.145739
         03,6.000000,-56.980000,-26.167214
         03,6.000000,-57.180000,-28.209428
         03,6.000000,-57.380000,-30.268084
         03,6.000000,-57.580000,-32.338742
         03,6.000000,-57.780000,-34.416836
         03,6.000000,-57.980000,-36.497703
         03,6.000000,-58.180000,-38.576599
         03,6.000000,-58.380000,-40.648728
         03,6.000000,-58.580000,-42.709265
         03,6.000000,-58.780000,-44.753384
         03,6.000000,-58.980000,-46.776281
         03,6.000000,-59.180000,-48.773199
         03,6.000000,-59.380000,-50.739457
         03,6.000000,-59.580000,-52.670474
         03,6.000000,-59.780000,-54.561793
         03,6.000000,-59.980000,-56.409102
         03,6.000000,-60.180000,-58.208261
         03,6.000000,-60.380000,-59.955320
         03,6.000000,-60.580000,-61.646540
         03,6.000000,-60.780000,-63.278406
         03,6.000000,-60.980000,-64.847653
         03,6.000000,-61.180000,-66.351267
         03,6.000000,-61.380000,-67.786508
         03,6.000000,-61.580000,-69.150914
         03,6.000000,-61.780000,-70.442309
         03,6.000000,-61.980000,-71.658809
         03,6.000000,-62.180000,-72.798826
         03,6.000000,-62.380000,-73.861068
         03,6.000000,-62.580000,-74.844540
         03,6.000000,-62.780000,-75.748537
         03,6.000000,-62.980000,-76.572643
         03,6.000000,-63.180000,-77.316723
         03,6.000000,-63.380000,-77.980912
         03,6.000000,-63.580000,-78.565611
         03,6.000000,-63.780000,-79.071469
         03,6.000000,-63.980000,-79.499375
         03,6.000000,-64.180000,-79.850444
         03,6.000000,-64.380000,-80.126000
         03,6.000000,-64.580000,-80.327563
         03,6.000000,-64.780000,-80.456834
         03,6.000000,-64.980000,-80.515674
         03,6.000000,-65.180000,-80.506097
         03,6.000000,-65.380000,-80.430243
         03,6.000000,-65.580000,-80.290371
         03,6.000000,-65.780000,-80.088835
         03,6.000000,-65.980000,-79.828075
         03,6.000000,-66.180000,-79.510597
         03,6.000000,-66.380000,-79.138961
         03,6.000000,-66.580000,-78.715765
         03,6.000000,-66.780000,-78.243635
         03,6.000000,-66.980000,-77.725205
         03,6.000000,-67.180000,-77.163115
         03,6.000000,-67.380000,-76.559992
         03,6.000000,-67.580000,-75.918441
         03,6.000000,-67.780000,-75.241040
         03,6.000000,-67.980000,-74.530327
         03,6.000000,-68.180000,-73.788793
         03,6.000000,-68.380000,-73.018878
         03,6.000000,-68.580000,-72.222960
         03,6.000000,-68.780000,-71.403355
         03,6.000000,-68.980000,-70.562308
         03,6.000000,-69.180000,-69.701991
         03,6.000000,-69.380000,-68.824502
         03,6.000000,-69.580000,-67.931859
         03,6.000000,-69.780000,-67.026000
         03,6.000000,-69.980000,-66.108780
         03,6.000000,-70.180000,-65.181973
         03,6.000000,-70.380000,-64.247270
         03,6.000000,-70.580000,-63.306279
         03,6.000000,-70.780000,-62.360525
         03,6.000000,-70.980000,-61.411452
         03,6.000000,-71.180000,-60.460424
         03,6.000000,-71.380000,-59.508726
         03,6.000000,-71.580000,-58.557565
         03,6.000000,-71.780000,-57.608073
         03,6.000000,-71.980000,-56.661308
         03,6.000000,-72.180000,-55.718260
         03,6.000000,-72.380000,-54.779845
         03,6.000000,-72.580000,-53.846916
         03,6.000000,-72.780000,-52.920262
         03,6.000000,-72.980000,-52.000608
         03,6.000000,-73.180000,-51.088622
         03,6.000000,-73.380000,-50.184915
         03,6.000000,-73.580000,-49.290045
         03,6.000000,-73.780000,-48.404517
         03,6.000000,-73.980000,-47.528787
         03,6.000000,-74.180000,-46.663267
         03,6.000000,-74.380000,-45.808324
         03,6.000000,-74.580000,-44.964281
         03,6.000000,-74.780000,-44.131426
         03,6.000000,-74.980000,-43.310007
         03,6.000000,-75.180000,-42.500238
         03,6.000000,-75.380000,-41.702301
         03,6.000000,-75.580000,-40.916346
         03,6.000000,-75.780000,-40.142495
         03,6.000000,-75.980000,-39.380845
         03,6.000000,-76.180000,-38.631465
         03,6.000000,-76.380000,-37.894403
         03,6.000000,-76.580000,-37.169684
         03,6.000000,-76.780000,-36.457314
         03,6.000000,-76.980000,-35.757280
         03,6.000000,-77.180000,-35.069553
         03,6.000000,-77.380000,-34.394086
         03,6.000000,-77.580000,-33.730819
         03,6.000000,-77.780000,-33.079681
         03,6.000000,-77.980000,-32.440584
         03,6.000000,-78.180000,-31.813432
         03,6.000000,-78.380000,-31.198121
         03,6.000000,-78.580000,-30.594533
         03,6.000000,-78.780000,-30.002546
         03,6.000000,-78.980000,-29.422029
         03,6.000000,-79.180000,-28.852844
         03,6.000000,-79.380000,-28.294850
         03,6.000000,-79.580000,-27.747897
         03,6.000000,-79.780000,-27.211835
         03,6.000000,-79.980000,-26.686505
         03,6.000000,-80.180000,-26.171750
         03,6.000000,-80.380000,-25.667406
         03,6.000000,-80.580000,-25.173310
         03,6.000000,-80.780000,-24.689296
         03,6.000000,-80.980000,-24.215196
         03,6.000000,-81.180000,-23.750841
         03,6.000000,-81.380000,-23.296063
         03,6.000000,-81.580000,-22.850691
         03,6.000000,-81.780000,-22.414558
         03,6.000000,-81.980000,-21.987492
         03,6.000000,-82.180000,-21.569327
         03,6.000000,-82.380000,-21.159893
         03,6.000000,-82.580000,-20.759024
         03,6.000000,-82.780000,-20.366554
         03,6.000000,-82.980000,-19.982319
         03,6.000000,-83.180000,-19.606156
         03,6.000000,-83.380000,-19.237903
         03,6.000000,-83.580000,-18.877400
         03,6.000000,-83.780000,-18.524490
         03,6.000000,-83.980000,-18.179017
         03,6.000000,-84.180000,-17.840827
         03,6.000000,-84.380000,-17.509768
         03,6.000000,-84.580000,-17.185691
         03,6.000000,-84.780000,-16.868447
         03,6.000000,-84.980000,-16.557893
         03,6.000000,-85.180000,-16.253886
         03,6.000000,-85.380000,-15.956284
         03,6.000000,-85.580000,-15.664950
         03,6.000000,-85.780000,-15.379749
         03,6.000000,-85.980000,-15.100546
         03,6.000000,-86.180000,-14.827212
         03,6.000000,-86.380000,-14.559617
         03,6.000000,-86.580000,-14.297636
         03,6.000000,-86.780000,-14.041145
         03,6.000000,-86.980000,-13.790022
         03,6.000000,-87.180000,-13.544150
         03,6.000000,-87.380000,-13.303411
         03,6.000000,-87.580000,-13.067692
         03,6.000000,-87.780000,-12.836880
         03,6.000000,-87.980000,-12.610867
         03,6.000000,-88.180000,-12.389545
         03,6.000000,-88.380000,-12.172808
         03,6.000000,-88.580000,-11.960556
         03,6.000000,-88.780000,-11.752686
         03,6.000000,-88.980000,-11.549101
         03,6.000000,-89.180000,-11.349704
         03,6.000000,-89.380000,-11.154402
         03,6.000000,-89.580000,-10.963102
         03,6.000000,-89.780000,-10.775715
         03,6.000000,-89.980000,-10.592153
         03,6.000000,-90.180000,-10.412329
         04,8.000000,-29.780000,3.339111
         04,8.000000,-29.980000,3.443738
         04,8.000000,-30.180000,3.551509
         04,8.000000,-30.380000,3.662518
         04,8.000000,-30.580000,3.776866
         04,8.000000,-30.780000,3.894654
         04,8.000000,-30.980000,4.015988
         04,8.000000,-31.180000,4.140975
         04,8.000000,-31.380000,4.269726
         04,8.000000,-31.580000,4.402358
         04,8.000000,-31.780000,4.538986
         04,8.000000,-31.980000,4.679733
         04,8.000000,-32.180000,4.824723
         04,8.000000,-32.380000,4.974084
         04,8.000000,-32.580000,5.127948
         04,8.000000,-32.780000,5.286450
         04,8.000000,-32.980000,5.449730
         04,8.000000,-33.180000,5.617928
         04,8.000000,-33.380000,5.791193
         04,8.000000,-33.580000,5.969674
         04,8.000000,-33.780000,6.153526
         04,8.000000,-33.980000,6.342905
         04,8.000000,-34.180000,6.537975
         04,8.000000,-34.380000,6.738901
         04,8.000000,-34.580000,6.945853
         04,8.000000,-34.780000,7.159004
         04,8.000000,-34.980000,7.378532
         04,8.000000,-35.180000,7.604619
         04,8.000000,-35.380000,7.837449
         04,8.000000,-35.580000,8.077212
         04,8.000000,-35.780000,8.324101
         04,8.000000,-35.980000,8.578312
         04,8.000000,-36.180000,8.840045
         04,8.000000,-36.380000,9.109504
         04,8.000000,-36.580000,9.386896
         04,8.000000,-36.780000,9.672429
         04,8.000000,-36.980000,9.966318
         04,8.000000,-37.180000,10.268776
         04,8.000000,-37.380000,10.580023
         04,8.000000,-37.580000,10.900277
         04,8.000000,-37.780000,11.229759
         04,8.000000,-37.980000,11.568694
         04,8.000000,-38.180000,11.917304
         04,8.000000,-38.380000,12.275813
         04,8.000000,-38.580000,12.644445
         04,8.000000,-38.780000,13.023423
         04,8.000000,-38.980000,13.412969
         04,8.000000,-39.180000,13.813303
         04,8.000000,-39.380000,14.224641
         04,8.000000,-39.580000,14.647196
         04,8.000000,-39.780000,15.081176
         04,8.000000,-39.980000,15.526784
         04,8.000000,-40.180000,15.984214
         04,8.000000,-40.380000,16.453654
         04,8.000000,-40.580000,16.935281
         04,8.000000,-40.780000,17.429263
         04,8.000000,-40.980000,17.935752
         04,8.000000,-41.180000,18.454889
         04,8.000000,-41.380000,18.986797
         04,8.000000,-41.580000,19.531582
         04,8.000000,-41.780000,20.089330
         04,8.000000,-41.980000,20.660102
         04,8.000000,-42.180000,21.243937
         04,8.000000,-42.380000,21.840845
         04,8.000000,-42.580000,22.450807
         04,8.000000,-42.780000,23.073769
         04,8.000000,-42.980000,23.709641
         04,8.000000,-43.180000,24.358295
         04,8.000000,-43.380000,25.019558
         04,8.000000,-43.580000,25.693211
         04,8.000000,-43.780000,26.378983
         04,8.000000,-43.980000,27.076549
         04,8.000000,-44.180000,27.785526
         04,8.000000,-44.380000,28.505465
         04,8.000000,-44.580000,29.235849
         04,8.000000,-44.780000,29.976090
         04,8.000000,-44.980000,30.725520
         04,8.000000,-45.180000,31.483388
         04,8.000000,-45.380000,32.248854
         04,8.000000,-45.580000,33.020985
         04,8.000000,-45.780000,33.798748
         04,8.000000,-45.980000,34.581004
         04,8.000000,-46.180000,35.366506
         04,8.000000,-46.380000,36.153887
         04,8.000000,-46.580000,36.941663
         04,8.000000,-46.780000,37.728219
         04,8.000000,-46.980000,38.511811
         04,8.000000,-47.180000,39.290555
         04,8.000000,-47.380000,40.062428
         04,8.000000,-47.580000,40.825259
         04,8.000000,-47.780000,41.576729
         04,8.000000,-47.980000,42.314364
         04,8.000000,-48.180000,43.035536
         04,8.000000,-48.380000,43.737460
         04,8.000000,-48.580000,44.417192
         04,8.000000,-48.780000,45.071628
         04,8.000000,-48.980000,45.697509
         04,8.000000,-49.180000,46.291421
         04,8.000000,-49.380000,46.849798
         04,8.000000,-49.580000,47.368929
         04,8.000000,-49.780000,47.844962
         04,8.000000,-49.980000,48.273914
         04,8.000000,-50.180000,48.651682
         04,8.000000,-50.380000,48.974054
         04,8.000000,-50.580000,49.236722
         04,8.000000,-50.780000,49.435299
         04,8.000000,-50.980000,49.565337
         04,8.000000,-51.180000,49.622347
         04,8.000000,-51.380000,49.601821
         04,8.000000,-51.580000,49.499256
         04,8.000000,-51.780000,49.310181
         04,8.000000,-51.980000,49.030187
         04,8.000000,-52.180000,48.654953
         04,8.000000,-52.380000,48.180280
         04,8.000000,-52.580000,47.602124
         04,8.000000,-52.780000,46.916632
         04,8.000000,-52.980000,46.120174
         04,8.000000,-53.180000,45.209381
         04,8.000000,-53.380000,44.181182
         04,8.000000,-53.580000,43.032839
         04,8.000000,-53.780000,41.761983
         04,8.000000,-53.980000,40.366649
         04,8.000000,-54.180000,38.845311
         04,8.000000,-54.380000,37.196912
         04,8.000000,-54.580000,35.420895
         04,8.000000,-54.780000,33.517234
         04,8.000000,-54.980000,31.486452
         04,8.000000,-55.180000,29.329650
         04,8.000000,-55.380000,27.048518
         04,8.000000,-55.580000,24.645356
         04,8.000000,-55.780000,22.123080
         04,8.000000,-55.980000,19.485226
         04,8.000000,-56.180000,16.735956
         04,8.000000,-56.380000,13.880048
         04,8.000000,-56.580000,10.922890
         04,8.000000,-56.780000,7.870467
         04,8.000000,-56.980000,4.729334
         04,8.000000,-57.180000,1.506599
         04,8.000000,-57.380000,-1.790113
         04,8.000000,-57.580000,-5.152694
         04,8.000000,-57.780000,-8.572593
         04,8.000000,-57.980000,-12.040865
         04,8.000000,-58.180000,-15.548215
         04,8.000000,-58.380000,-19.085058
         04,8.000000,-58.580000,-22.641572
         04,8.000000,-58.780000,-26.207757
         04,8.000000,-58.980000,-29.773502
         04,8.000000,-59.180000,-33.328646
         04,8.000000,-59.380000,-36.863038
         04,8.000000,-59.580000,-40.366611
         04,8.000000,-59.780000,-43.829437
         04,8.000000,-59.980000,-47.241794
         04,8.000000,-60.180000,-50.594224
         04,8.000000,-60.380000,-53.877595
