LINE,EAST,NRTH,res_TMI,MAG_MOD
         03,6.000000,-66.180000,-86.138380,-79.510597
         03,6.000000,-66.380000,-86.064410,-79.138961
         03,6.000000,-66.580000,-85.930798,-78.715765
         03,6.000000,-66.780000,-85.707726,-78.243635
         03,6.000000,-66.980000,-85.396687,-77.725205
         03,6.000000,-67.180000,-84.953698,-77.163115
         03,6.000000,-67.380000,-84.181271,-76.559992
         03,6.000000,-67.580000,-82.914689,-75.918441
         03,6.000000,-67.780000,-81.604318,-75.241040
         03,6.000000,-67.980000,-80.228265,-74.530327
         03,6.000000,-68.180000,-79.140497,-73.788793
         03,6.000000,-68.380000,-78.485155,-73.018878
         03,6.000000,-68.580000,-77.807979,-72.222960
         03,6.000000,-68.780000,-77.098052,-71.403355
         03,6.000000,-68.980000,-76.278828,-70.562308
         03,6.000000,-69.180000,-75.295659,-69.701991
         03,6.000000,-69.380000,-74.335632,-68.824502
         03,6.000000,-69.580000,-73.410320,-67.931859
         03,6.000000,-69.780000,-72.596471,-67.026000
         03,6.000000,-69.980000,-71.949815,-66.108780
         03,6.000000,-70.180000,-71.305308,-65.181973
         03,6.000000,-70.380000,-70.664027,-64.247270
         03,6.000000,-70.580000,-69.912978,-63.306279
         03,6.000000,-70.780000,-68.997275,-62.360525
         03,6.000000,-70.980000,-68.062125,-61.411452
         03,6.000000,-71.180000,-67.097803,-60.460424
         03,6.000000,-71.380000,-66.226213,-59.508726
         03,6.000000,-71.580000,-65.493719,-58.557565
         03,6.000000,-71.780000,-64.732025,-57.608073
         03,6.000000,-71.980000,-63.926533,-56.661308
         03,6.000000,-72.180000,-62.933396,-55.718260
         03,6.000000,-72.380000,-61.658793,-54.779845
         03,6.000000,-72.580000,-60.388052,-53.846916
         03,6.000000,-72.780000,-59.123102,-52.920262
         03,6.000000,-72.980000,-57.961362,-52.000608
         03,6.000000,-73.180000,-56.954436,-51.088622
         03,6.000000,-73.380000,-55.949055,-50.184915
         03,6.000000,-73.580000,-54.945990,-49.290045
         03,6.000000,-73.780000,-53.938608,-48.404517
         03,6.000000,-73.980000,-52.924751,-47.528787
         03,6.000000,-74.180000,-51.917518,-46.663267
         03,6.000000,-74.380000,-50.920221,-45.808324
         03,6.000000,-74.580000,-50.031963,-44.964281
         03,6.000000,-74.780000,-49.307264,-44.131426
         03,6.000000,-74.980000,-48.668207,-43.310007
         03,6.000000,-75.180000,-48.157613,-42.500238
         03,6.000000,-75.380000,-47.676562,-41.702301
         03,6.000000,-75.580000,-47.239825,-40.916346
         03,6.000000,-75.780000,-46.790646,-40.142495
         03,6.000000,-75.980000,-46.322802,-39.380845
         03,6.000000,-76.180000,-45.779479,-38.631465
         03,6.000000,-76.380000,-45.122939,-37.894403
         03,6.000000,-76.580000,-44.436005,-37.169684
         03,6.000000,-76.780000,-43.703481,-36.457314
         03,6.000000,-76.980000,-42.949011,-35.757280
         03,6.000000,-77.180000,-42.161625,-35.069553
         03,6.000000,-77.380000,-41.362184,-34.394086
         03,6.000000,-77.580000,-40.544660,-33.730819
         03,6.000000,-77.780000,-39.622926,-33.079681
         03,6.000000,-77.980000,-38.544878,-32.440584
